u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge,tunnel,access,ref
361047,17809588,0,"[313695844, 905466141]",Rue Monge,secondary,30,False,True,92.288,2,"LINESTRING (2.3519793 48.84166, 2.3519673 48.8415763, 2.3519598 48.841527, 2.351882 48.841014, 2.351875 48.8409687, 2.3518598 48.8408338)",,,,,,
361048,933275665,0,905466142,Rue Monge,secondary,30,False,False,18.564,2,"LINESTRING (2.3512679 48.8396902, 2.3513606 48.8398456)",,,,,,
361048,25033996,0,905466142,Rue Monge,secondary,30,False,True,63.867999999999995,2,"LINESTRING (2.3512679 48.8396902, 2.3512188 48.8395929, 2.3511956 48.8395495, 2.3509804 48.8391479)",,,,,,
361050,25034407,0,1076642614,Rue Monge,secondary,30,False,True,23.967,2,"LINESTRING (2.3516349 48.8466037, 2.3517202 48.8463956)",,,,,,
361050,361059,0,751317794,Rue Monge,secondary,30,False,False,65.279,2,"LINESTRING (2.3516349 48.8466037, 2.3515537 48.8467132, 2.3513604 48.846974, 2.3512394 48.8471299)",,,,,,
361050,7049374628,0,754579329,Rue du Cardinal Lemoine,tertiary,30,False,False,103.037,2,"LINESTRING (2.3516349 48.8466037, 2.3517576 48.8466896, 2.3518802 48.8467753, 2.3525996 48.8472787)",,,,,,
361050,25033096,0,1076642615,Rue du Cardinal Lemoine,tertiary,30,False,True,44.304,2,"LINESTRING (2.3516349 48.8466037, 2.3515219 48.846517, 2.3512212 48.846313)",,,,,,
361058,480690113,0,166755011,Rue de Tolbiac,secondary,30,False,True,12.23,3,"LINESTRING (2.363724 48.8266453, 2.3636147 48.826631, 2.3635598 48.8266251)",,,,,,
361058,15035563,0,"[209282568, 1188626933]",Rue de Tolbiac,secondary,30,False,False,97.988,2,"LINESTRING (2.363724 48.8266453, 2.3639607 48.8266741, 2.3640297 48.8266829, 2.3642249 48.8267099, 2.3643488 48.8267265, 2.3645923 48.8267588, 2.3650356 48.8268211)",,,,,,
361059,25034403,0,2114252,Rue d'Arras,residential,30,True,False,82.87100000000001,,"LINESTRING (2.3512394 48.8471299, 2.3513203 48.8471893, 2.351914 48.8476155, 2.3520067 48.847678)",,,,,,
361059,361050,0,751317794,Rue Monge,secondary,30,False,True,65.279,2,"LINESTRING (2.3512394 48.8471299, 2.3513604 48.846974, 2.3515537 48.8467132, 2.3516349 48.8466037)",,,,,,
361059,361060,0,1076642611,Rue Monge,secondary,30,False,False,118.308,2,"LINESTRING (2.3512394 48.8471299, 2.3507134 48.8478103, 2.350682 48.8478496, 2.3505051 48.8480778)",,,,,,
361059,1134402753,0,"[98035808, 1076642612, 1076642613]",Rue Jacques-Henri Lartigue,residential,30,False,True,38.195,,"LINESTRING (2.3512394 48.8471299, 2.351044 48.8469928, 2.3509963 48.8469593, 2.3508821 48.8468795)",,,,,,
361060,25032939,0,34322419,Rue des Écoles,tertiary,30,False,True,87.637,3,"LINESTRING (2.3505051 48.8480778, 2.3501248 48.8481806, 2.3495312 48.848341, 2.3494847 48.8483523, 2.3493965 48.848376)",,,,,,
361060,25101533,0,66098063,Rue Monge,secondary,30,False,False,59.634,2,"LINESTRING (2.3505051 48.8480778, 2.3503011 48.8483275, 2.3502709 48.8483647, 2.3501263 48.8485526)",,,,,,
361060,25034403,0,1076642609,Rue des Écoles,tertiary,30,False,False,118.555,3,"LINESTRING (2.3505051 48.8480778, 2.3508403 48.8479965, 2.3508916 48.8479827, 2.3515788 48.8478014, 2.3520067 48.847678)",,,,,,
361060,361059,0,1076642611,Rue Monge,secondary,30,False,True,118.308,2,"LINESTRING (2.3505051 48.8480778, 2.350682 48.8478496, 2.3507134 48.8478103, 2.3512394 48.8471299)",,,,,,
361062,367510,0,"[678644176, 34679625]",Quai de Montebello,primary,30,True,False,131.172,3,"LINESTRING (2.3482382 48.8523487, 2.3476317 48.8526411, 2.3471108 48.8529041, 2.3469247 48.8529861, 2.3468605 48.853029, 2.3468122 48.8530613)",,,,,,
361068,25554712,0,4039350,Quai de l'Hôtel de Ville,primary,30,False,False,35.806,5,"LINESTRING (2.3507047 48.8560699, 2.3509475 48.8559826, 2.351002 48.855963, 2.3511341 48.8559154)",,,,,,
361068,25554696,0,"[517156353, 4476805, 677653612, 14155058, 553339897]","['Avenue Victoria', ""Place de l'Hôtel de Ville""]",secondary,30,True,False,207.43599999999998,"['4', '2', '3']","LINESTRING (2.3507047 48.8560699, 2.3508961 48.8564423, 2.3510179 48.8566685, 2.351034 48.8566997, 2.3510773 48.8567745, 2.3510792 48.8567943, 2.3510544 48.8568086, 2.3509449 48.8568394, 2.3506596 48.8569212, 2.3503889 48.8569964, 2.3500703 48.8570903, 2.3499284 48.857131, 2.349885 48.8571433, 2.3497829 48.8571727, 2.3495508 48.8572365)",,,,,,
361068,25554711,0,"[138032009, 4261422]",Pont d'Arcole,residential,30,True,False,28.993,,"LINESTRING (2.3507047 48.8560699, 2.3507746 48.8559121, 2.3507931 48.8558739, 2.3508126 48.8558191)",,,yes,,,
361070,25554716,0,"[681709632, 55181001, 4261465]","['Rue de Rivoli', 'Rue de la Coutellerie']",secondary,30,True,False,112.52299999999998,"['2', '3']","LINESTRING (2.351447 48.857491, 2.3512761 48.8575375, 2.3511806 48.8575191, 2.3509018 48.857469, 2.3502062 48.8573501, 2.3499691 48.8573072)",,,,,,
361074,26400916,0,18517723,Rue Rambuteau,tertiary,30,True,False,137.69199999999998,1,"LINESTRING (2.3534869 48.8612278, 2.3535316 48.8612103, 2.35359 48.8611874, 2.3540152 48.8610452, 2.3542678 48.8609607, 2.3544666 48.8608942, 2.3545623 48.8608619, 2.3550492 48.860695, 2.3551551 48.8606548)",,,,,,
361074,26401478,0,1105156310,Rue Beaubourg,secondary,30,True,False,41.709,2,"LINESTRING (2.3534869 48.8612278, 2.3534533 48.8611658, 2.353436 48.8611338, 2.3532954 48.8608745)",,,,,,
361075,268408320,0,1105156311,Rue Beaubourg,secondary,30,True,False,8.745,2,"LINESTRING (2.3542782 48.8627221, 2.3542369 48.8626483)",,,,,,
361084,510438311,0,"[51111533, 168094366]",Boulevard de Magenta,primary,30,True,False,90.92,2,"LINESTRING (2.3630587 48.8685611, 2.3629525 48.8686645, 2.3629237 48.8686977, 2.3628975 48.8687279, 2.3625794 48.8690746, 2.3625502 48.8691061, 2.3623739 48.8692412)",,,,,,
361084,718667060,0,757328921,Rue Léon Jouhaux,residential,30,True,False,24.578,,"LINESTRING (2.3630587 48.8685611, 2.363158 48.8686088, 2.363329 48.8686924)",,14,,,,
361091,1812196178,0,192067421,Boulevard de Magenta,primary,30,False,False,10.221,4,"LINESTRING (2.3573832 48.8748138, 2.357312 48.8748929)",,,,,,
361091,408490216,0,4040039,Boulevard de Strasbourg,secondary,30,True,False,22.310000000000002,3,"LINESTRING (2.3573832 48.8748138, 2.3574441 48.8749066, 2.3574627 48.8749375, 2.3575073 48.874997)",,,,,,
361091,123256923,0,178824613,Boulevard de Magenta,primary,30,False,True,135.097,4,"LINESTRING (2.3573832 48.8748138, 2.3574772 48.8747091, 2.357495 48.8746888, 2.3575151 48.8746658, 2.3575483 48.874632, 2.3576405 48.8745229, 2.358137 48.8739642, 2.3583134 48.8737642)",,,,,,
361092,175038101,0,8058931,Rue du Vertbois,residential,30,True,False,112.976,,"LINESTRING (2.3568082 48.8672969, 2.3569159 48.8672717, 2.357668 48.8670959, 2.3577465 48.8670776, 2.3578135 48.8670628, 2.3582155 48.8669739, 2.3582667 48.8669626)",,,,,,
361096,175019359,0,13466910,Boulevard de Bonne Nouvelle,primary,30,False,False,25.303999999999995,2,"LINESTRING (2.3526101 48.8696795, 2.3525449 48.8696936, 2.3524398 48.8697164, 2.3524043 48.8697241, 2.3523773 48.8697299, 2.3522815 48.8697507)",,,,,,
361096,213201643,0,31956438,Boulevard Saint-Denis,primary,30,False,True,30.061,2,"LINESTRING (2.3526101 48.8696795, 2.3528346 48.8696357, 2.3530027 48.8695996)",,,,,,
361098,25207311,0,4039403,Boulevard Poissonnière,primary,30,False,False,164.23299999999998,3,"LINESTRING (2.3478935 48.8706821, 2.3477051 48.8707134, 2.3474692 48.8707526, 2.3468157 48.8708612, 2.3467333 48.8708749, 2.3460973 48.8709806, 2.3459801 48.871, 2.3457164 48.8710438)",,,,,,
361098,202818262,0,538550997,Boulevard de Bonne Nouvelle,primary,30,False,True,61.938,3,"LINESTRING (2.3478935 48.8706821, 2.3480523 48.8706534, 2.3482803 48.8706045, 2.3487034 48.8705196)",,,,,,
361100,583023059,0,29701657,Rue du 8 Mai 1945,secondary,30,True,False,23.062,,"LINESTRING (2.3560333 48.8763653, 2.3561465 48.8763997, 2.3561733 48.876409, 2.3563103 48.8764638)",,,,,,
361100,11444712465,0,"[67307210, 680050132]",Boulevard de Magenta,primary,30,True,False,59.18899999999999,2,"LINESTRING (2.3560333 48.8763653, 2.3559927 48.8764288, 2.3559419 48.8764915, 2.3558395 48.8766028, 2.3557852 48.8766657, 2.3555951 48.8768087)",,,,,,
361102,11021749522,0,45401902,Rue La Fayette,secondary,30,False,False,75.819,2,"LINESTRING (2.3540574 48.8785206, 2.3542922 48.8785795, 2.3543273 48.8785935, 2.3548146 48.8787152, 2.3550225 48.8787686)",,,,,,
361102,94181022,0,"[1192626819, 680050134]",Boulevard de Magenta,primary,30,False,True,36.830999999999996,4,"LINESTRING (2.3540574 48.8785206, 2.3541191 48.8784594, 2.3541854 48.8783724, 2.3543147 48.8782363)",,,,,,
361102,267350287,0,"[680050136, 187452526, 680050135]",Boulevard de Magenta,primary,30,False,False,114.30499999999998,4,"LINESTRING (2.3540574 48.8785206, 2.3540107 48.8785692, 2.3538928 48.8787176, 2.3538719 48.878739, 2.3537448 48.8788789, 2.353433 48.8792093, 2.353378 48.8792792, 2.353266 48.8794065)",,,,,,
361103,652028896,0,680050140,Boulevard de Magenta,primary,30,False,False,15.726,4,"LINESTRING (2.3523043 48.8804947, 2.3521837 48.8806118)",,,,,,
361103,6267518871,0,1090498865,Rue Saint-Vincent de Paul,residential,30,True,False,8.035,,"LINESTRING (2.3523043 48.8804947, 2.3522884 48.8805662)",,,,,,
361103,94166342,0,10660676,Rue Saint-Vincent de Paul,living_street,20,True,False,111.322,1,"LINESTRING (2.3523043 48.8804947, 2.3523039 48.8803059, 2.3522909 48.8802698, 2.3520812 48.879566, 2.3520644 48.879509)",,,,,,
361103,94166145,0,"[362231953, 155078830]",Rue de Maubeuge,secondary,30,True,False,106.905,"['3', '1']","LINESTRING (2.3523043 48.8804947, 2.3521621 48.880465, 2.3521164 48.8804513, 2.3513371 48.8802205, 2.3510778 48.8801422, 2.3509646 48.8801114)",,,,,,
361103,267350287,0,"[680050136, 680050137, 680050138, 680050139]",Boulevard de Magenta,primary,30,False,True,139.96499999999997,4,"LINESTRING (2.3523043 48.8804947, 2.3525141 48.8802663, 2.352941 48.8797704, 2.3531065 48.8795823, 2.3531395 48.8795449, 2.3531526 48.8795301, 2.353266 48.8794065)",,,,,,
361104,4720234396,0,45785298,Rue de Richelieu,tertiary,30,True,False,9.788,,"LINESTRING (2.3400532 48.8719981, 2.3400113 48.8719145)",,,,,,
361104,4720234394,0,505388256,Boulevard Haussmann,primary,30,True,False,20.491,3,"LINESTRING (2.3400532 48.8719981, 2.3398887 48.8720241, 2.3397808 48.8720412)",,,,,,
361105,1757649347,0,69315571,Boulevard Haussmann,primary,30,True,False,65.457,3,"LINESTRING (2.3382998 48.8722422, 2.3381938 48.8722572, 2.3375132 48.8723537, 2.3374249 48.8723662)",,,,,,
361105,25273878,0,"[492213192, 69315566, 492213191]",Rue Le Peletier,tertiary,30,True,False,68.634,,"LINESTRING (2.3382998 48.8722422, 2.3382542 48.8721337, 2.3381838 48.871966, 2.3381748 48.8719429, 2.3381174 48.871789, 2.3380716 48.8716437)",,,,building_passage,,
361106,169319602,0,4039406,Rue de la Chaussée d'Antin,residential,30,True,False,155.827,,"LINESTRING (2.3333015 48.8729517, 2.3333882 48.872742, 2.3337735 48.8718808, 2.3338689 48.8716014)",,,,,,
361106,169320237,0,34678160,Boulevard Haussmann,primary,30,True,False,134.91400000000002,3,"LINESTRING (2.3333015 48.8729517, 2.3329379 48.8729969, 2.3317672 48.8731412, 2.3314891 48.8731777)",,,,,,
361106,1232772852,0,848345874,Rue La Fayette,secondary,30,True,False,95.97,1,"LINESTRING (2.3333015 48.8729517, 2.3334355 48.8731037, 2.3335269 48.8731457, 2.3343896 48.8733804)",,,,,,
361108,361109,0,"[623351342, 32789055]",Rue de Provence,living_street,20,True,False,102.278,,"LINESTRING (2.3313143 48.8742709, 2.3313967 48.8742718, 2.3315324 48.874273, 2.3326283 48.8742932, 2.3327119 48.8742988)",,,,,,
361108,169322498,0,294826459,Rue de Mogador,residential,30,True,False,39.284,2,"LINESTRING (2.3313143 48.8742709, 2.3313199 48.8743114, 2.3313514 48.8745689, 2.3313584 48.874623)",,,,,,
361109,1232773567,0,25469031,Rue de Provence,residential,30,True,False,84.603,,"LINESTRING (2.3327119 48.8742988, 2.3327872 48.8743062, 2.3338672 48.8742811)",,,,,,
361109,361106,0,542064424,Rue de la Chaussée d'Antin,secondary,30,True,False,155.879,2,"LINESTRING (2.3327119 48.8742988, 2.3327349 48.8742458, 2.333181 48.8732161, 2.3332274 48.8731089, 2.3333015 48.8729517)",,,,,,
361110,369326446,0,16405764,Rue Saint-Lazare,secondary,30,True,False,55.77,4,"LINESTRING (2.3311152 48.8761423, 2.3312171 48.8761592, 2.331427 48.876193, 2.3316584 48.8762266, 2.3317314 48.8762329, 2.3318586 48.876253)",,,,,,
361110,94174398,0,25115291,Place d'Estienne d'Orves,tertiary,30,True,False,45.693,,"LINESTRING (2.3311152 48.8761423, 2.3310798 48.8762556, 2.3310082 48.8764133, 2.3309578 48.8765397)",,,,,,
361112,94233621,0,3867659,Boulevard Marguerite de Rochechouart,primary,30,True,False,91.382,1,"LINESTRING (2.3494771 48.8838548, 2.3490176 48.8838022, 2.3482456 48.8837149)",,,,,,
361112,408479981,0,37073917,Boulevard Barbès,primary,30,False,False,30.561,4,"LINESTRING (2.3494771 48.8838548, 2.349479 48.8839721, 2.3494837 48.8841296)",,,,,,
361112,1835516159,0,"[285272336, 7379173]","['Boulevard Barbès', 'Boulevard de Magenta']",primary,30,False,True,27.322,,"LINESTRING (2.3494771 48.8838548, 2.3495005 48.8837251, 2.3495151 48.8836104)",,,,,,
361114,186702854,0,7748040,Rue de Clignancourt,residential,30,True,False,72.53399999999999,,"LINESTRING (2.3479972 48.8884009, 2.3480129 48.88848, 2.348133 48.8889903, 2.3481452 48.8890459)",,,,,,
361114,1829498231,0,27922499,Rue Custine,tertiary,30,True,False,163.09,,"LINESTRING (2.3479972 48.8884009, 2.3481545 48.8882708, 2.3491891 48.8874774, 2.3492446 48.8874522, 2.3492976 48.8874359, 2.3493459 48.8874258, 2.3493954 48.8874234, 2.3494468 48.887416, 2.3495563 48.8874159)",,,,,,
361114,243647204,0,142320838,Rue Custine,tertiary,30,False,True,112.33900000000001,,"LINESTRING (2.3479972 48.8884009, 2.3479179 48.8884205, 2.3467313 48.8887472, 2.3465805 48.8887918)",,,,,,
361116,5291668659,0,83537403,Place de Clichy,primary,30,True,False,14.775,,"LINESTRING (2.3275607 48.8836894, 2.3273618 48.883666)",circular,,,,,
361117,3999929421,0,554961489,Boulevard de Clichy,primary,30,True,False,26.195,3,"LINESTRING (2.3295353 48.8846897, 2.3292415 48.8845549)",,,,,,
361117,361120,0,"[50556915, 4039108]",Rue Forest,residential,30,True,False,138.529,,"LINESTRING (2.3295353 48.8846897, 2.3294853 48.8847622, 2.3294568 48.8847811, 2.329442 48.8847992, 2.3292901 48.8853648, 2.3292686 48.8854354, 2.3292149 48.8855694, 2.3289215 48.8857676, 2.3288483 48.8857991)",,3.5,,,,
361118,6406082692,0,"[756331516, 756331517]",Rue Caulaincourt,tertiary,30,False,False,71.546,4,"LINESTRING (2.333377 48.8874889, 2.3333269 48.8874375, 2.3330038 48.8870344, 2.3329547 48.8869712, 2.3329154 48.8869218)",,,,,,
361118,94223839,0,"[4934219, 756331517, 24037726]",Rue Caulaincourt,tertiary,30,False,True,301.98699999999997,2,"LINESTRING (2.333377 48.8874889, 2.3334144 48.8875343, 2.3336063 48.8877738, 2.3346179 48.8890445, 2.3347481 48.8892116, 2.3348589 48.8893285, 2.3349602 48.8893857, 2.3350852 48.8894388, 2.3352269 48.8894762, 2.3352553 48.8894818, 2.3354396 48.8894918, 2.3356892 48.8895009, 2.3357534 48.8895024)",,,,,,
361120,94243625,0,25061779,Rue Cavallotti,residential,30,True,False,75.98,,"LINESTRING (2.3288483 48.8857991, 2.3287884 48.8858396, 2.3286195 48.8859222, 2.3281886 48.88632)",,,,,,
361125,260419670,0,4039583,Rue Ganneron,residential,30,True,False,65.47500000000001,,"LINESTRING (2.3292686 48.8900527, 2.3291798 48.8900177, 2.3287697 48.8898128, 2.3286556 48.8897077, 2.3286088 48.8896646)",,5,,,,
361125,260423077,0,31739784,Rue de la Barrière Blanche,residential,30,True,False,237.99200000000002,,"LINESTRING (2.3292686 48.8900527, 2.3293317 48.8900181, 2.3295229 48.8899181, 2.3300692 48.8896321, 2.3306306 48.8893368, 2.3316953 48.8887825, 2.3318141 48.8887187)",,,,,,
361704,253316556,0,3599327,Rue de Tolbiac,secondary,30,False,True,98.547,2,"LINESTRING (2.3599616 48.8261632, 2.3596842 48.826162, 2.3596033 48.8261581, 2.3593445 48.8261495, 2.3586162 48.8261615)",,,,,,
361704,644144,0,24664080,Avenue de Choisy,secondary,30,False,False,20.904,3,"LINESTRING (2.3599616 48.8261632, 2.3598605 48.826278, 2.3598216 48.826327)",,,,,,
361704,360930,0,84416296,Rue de Tolbiac,secondary,30,False,False,114.39099999999999,3,"LINESTRING (2.3599616 48.8261632, 2.3602855 48.8261849, 2.360655 48.8262331, 2.3607406 48.8262432, 2.3614982 48.8263456)",,,,,,
361704,1759468562,0,164297171,Avenue de Choisy,secondary,30,True,False,125.44900000000001,2,"LINESTRING (2.3599616 48.8261632, 2.3600026 48.8260658, 2.3601235 48.8259182, 2.3601676 48.8258606, 2.3601798 48.825844, 2.360216 48.8257962, 2.3606613 48.8252292, 2.3607198 48.8251537)",,,,,,
361705,15435231,0,298746803,Avenue de Choisy,secondary,30,False,False,68.709,3,"LINESTRING (2.3581254 48.8284768, 2.3580459 48.8285779, 2.3577241 48.8289793, 2.3576906 48.8290244)",,,,,,
361705,21657552,0,298746803,Avenue de Choisy,secondary,30,False,True,151.16500000000002,3,"LINESTRING (2.3581254 48.8284768, 2.3581776 48.8284085, 2.3584151 48.8281156, 2.3584431 48.8280761, 2.3585217 48.8279701, 2.3586535 48.8277971, 2.3587716 48.8276483, 2.358945 48.8274297, 2.3590177 48.827338, 2.3590725 48.8272689)",,,,,,
361706,245225569,0,36941778,Avenue de Choisy,secondary,30,True,False,30.475,2,"LINESTRING (2.3562364 48.8308507, 2.3560618 48.8310995)",,,,,,
361706,361735,0,35980519,Boulevard Vincent Auriol,primary,30,True,False,158.036,,"LINESTRING (2.3562364 48.8308507, 2.3563948 48.8308061, 2.3565459 48.8308482, 2.3566085 48.830868, 2.3568455 48.8309432, 2.3579286 48.8313114, 2.3579836 48.8313306, 2.3581678 48.8313954)",,,,,,
361706,15435230,0,1059927384,Avenue de Choisy,secondary,30,False,True,134.638,3,"LINESTRING (2.3562364 48.8308507, 2.3563525 48.8306953, 2.356401 48.8306359, 2.3567167 48.8302369, 2.356806 48.8301241, 2.3570818 48.8297754)",,,,,,
361709,361711,0,35980522,Place d'Italie,primary,30,True,False,60.731,5,"LINESTRING (2.3553095 48.8318207, 2.3552114 48.8317824, 2.3551196 48.8317324, 2.3550426 48.8316726, 2.3550261 48.8316564, 2.3549828 48.8316046, 2.3549422 48.8315309, 2.354922 48.8314535, 2.3549228 48.8313748)",circular,,,,,
361711,361730,0,4039862,Boulevard Auguste Blanqui,primary,30,True,False,46.087,4,"LINESTRING (2.3549228 48.8313748, 2.3547453 48.8313205, 2.3544834 48.8312403, 2.3543524 48.8311993)",,,,,,
361711,361712,0,320648520,Place d'Italie,primary,30,True,False,32.550000000000004,5,"LINESTRING (2.3549228 48.8313748, 2.3549465 48.8312936, 2.3549964 48.8312111, 2.3550382 48.8311663, 2.3551038 48.8311129)",circular,,,,,
361712,4250154475,0,673823461,Place d'Italie,primary,30,True,False,6.968,5,"LINESTRING (2.3551038 48.8311129, 2.3551739 48.8310705)",circular,,,,,
361715,361740,0,3630515,Boulevard de l'Hôpital,primary,30,False,False,48.772,3,"LINESTRING (2.3558122 48.8318418, 2.3560092 48.8321504, 2.3560813 48.8322428)",,,,,,
361715,361709,0,320648521,Place d'Italie,primary,30,True,False,37.522,5,"LINESTRING (2.3558122 48.8318418, 2.3556615 48.8318569, 2.355461 48.8318538, 2.3553095 48.8318207)",circular,,,,,
361715,7223004840,0,773814788,,secondary_link,30,True,False,48.797,2,"LINESTRING (2.3558122 48.8318418, 2.3556065 48.8319465, 2.3554167 48.8319546, 2.3552021 48.8319731)",,,,,,
361721,245225569,0,733323999,Place d'Italie,primary,30,True,False,7.369,5,"LINESTRING (2.3559813 48.8310597, 2.3560618 48.8310995)",circular,,,,,
361726,361729,0,4039730,,residential,30,False,False,32.086999999999996,2,"LINESTRING (2.3527614 48.8303757, 2.3527838 48.8304449, 2.3526433 48.8306421)",,,,,,
361726,21658875,0,4081723,Rue du Moulin-des-Prés,residential,30,True,False,51.783,,"LINESTRING (2.3527614 48.8303757, 2.3527641 48.8303162, 2.3527672 48.8302469, 2.3527814 48.8299274, 2.3527821 48.8299102)",,3.6,,,,
361726,659902147,0,171927177,Boulevard Auguste Blanqui,primary,30,True,False,143.659,2,"LINESTRING (2.3527614 48.8303757, 2.3533011 48.8305483, 2.3544324 48.8309044, 2.3544947 48.8309238, 2.3545311 48.8309342)",,,,,,
361729,361726,0,4039730,,residential,30,False,True,32.086999999999996,2,"LINESTRING (2.3526433 48.8306421, 2.3527838 48.8304449, 2.3527614 48.8303757)",,,,,,
361729,21658911,0,"[85735962, 919666187, 919666188, 875202527]",Boulevard Auguste Blanqui,primary,30,True,False,258.226,"['2', '3']","LINESTRING (2.3526433 48.8306421, 2.3525174 48.8306033, 2.3524836 48.8305927, 2.3522064 48.8305056, 2.3509345 48.8301088, 2.3508927 48.8300957, 2.3499824 48.8298212, 2.3497213 48.8297425, 2.34968 48.8297299, 2.3495711 48.829704, 2.3494316 48.8296927)",,,,,,
361729,21648725,0,161126419,Rue Abel Hovelacque,residential,30,False,False,114.064,,"LINESTRING (2.3526433 48.8306421, 2.3526479 48.8307124, 2.35265 48.8307612, 2.3526961 48.8311723, 2.3527462 48.8316196, 2.3527473 48.8316319, 2.3527505 48.8316654)",,7.4,,,,
361730,361731,0,3630703,Place d'Italie,residential,30,True,False,55.795,,"LINESTRING (2.3543524 48.8311993, 2.3543383 48.8312926, 2.3543628 48.8316464, 2.3543662 48.8317002)",,,,,,
361730,361729,0,53749410,Boulevard Auguste Blanqui,primary,30,True,False,139.60500000000002,2,"LINESTRING (2.3543524 48.8311993, 2.3543145 48.8311871, 2.3542533 48.8311681, 2.3540476 48.8311011, 2.3529621 48.8307473, 2.3528998 48.8307269, 2.3526433 48.8306421)",,,,,,
