Starting node index,Ending node index,Travel cost from the starting node to the ending node
1627.0,1727.0,0.005661779071983269
1628.0,1629.0,0.0008191376929441708
1628.0,1728.0,0.003273938722699791
1629.0,1729.0,0.0039378951865105425
1665.0,1666.0,0.006395110908344344
1666.0,1667.0,0.00444232175555644
1667.0,1668.0,0.007140521937510651
1668.0,1669.0,0.0035149528019619036
1668.0,1768.0,0.0038930758597793534
1669.0,1670.0,0.006682155923047528
1669.0,1769.0,0.004033290155690344
1670.0,1671.0,0.0026744898579024938
1670.0,1770.0,0.0034095044757308456
1671.0,1771.0,0.003024441492246428
1710.0,1711.0,0.0054180979291538305
1715.0,1815.0,0.004307426192050783
1718.0,1719.0,0.003975195407780202
1719.0,1720.0,0.006381281746646908
1719.0,1819.0,0.00494091492843272
1720.0,1721.0,0.006169059085468233
1720.0,1820.0,0.0035758515461357387
1721.0,1722.0,0.005682774850359123
1721.0,1821.0,0.004510651963966884
1722.0,1723.0,0.004599957608512017
1722.0,1822.0,0.004908220550262106
1723.0,1724.0,0.0058711165888601655
1723.0,1823.0,0.003829050642128748
1724.0,1725.0,0.006248160849396837
1724.0,1824.0,0.004536835807038671
1725.0,1726.0,0.004819549195729581
1725.0,1825.0,0.005061557072682094
1726.0,1727.0,0.007089578614415771
1726.0,1826.0,0.004390559081711428
1727.0,1728.0,0.004788070828627311
1727.0,1827.0,0.002575494022520942
1728.0,1729.0,0.005441562836165369
1728.0,1828.0,0.0033042128094301327
1729.0,1829.0,0.003629660548869457
1745.0,1746.0,0.003372676886397551
1745.0,1845.0,0.002877427366591649
1746.0,1747.0,0.00646681559037974
1746.0,1846.0,0.003445906419215489
1747.0,1748.0,0.0042683443780878435
1747.0,1847.0,0.004090032812827139
1748.0,1848.0,0.0030364436895833516
1768.0,1769.0,0.004514735120691317
1769.0,1770.0,0.006544006666415425
1770.0,1771.0,0.004806210125451346
1770.0,1870.0,0.003910837212154843
1771.0,1772.0,0.005949915382586744
1771.0,1871.0,0.003625144799864184
1772.0,1773.0,0.003441644311954356
