osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
162329176,48.8254424,2.3023173,4,traffic_signals,,POINT (2.3023173 48.8254424),11,40,1140,48.8257653415,2.3031822635,0.07279372043621828
141602554,48.8258081,2.3111915,3,,,POINT (2.3111915 48.8258081),11,44,1144,48.8257653415,2.3107805315,0.030458434552139344
34909797,48.8260188,2.3125631,4,,,POINT (2.3125631 48.8260188),11,45,1145,48.8257653415,2.3126800985,0.029455995463359697
674873025,48.8257004,2.314041,3,,,POINT (2.314041 48.8257004),11,46,1146,48.8257653415,2.3145796654999997,0.04008892510354589
82408956,48.8255688,2.319029,3,,,POINT (2.319029 48.8255688),11,48,1148,48.8257653415,2.3183787995,0.052375619006200365
64621796,48.82617,2.3195894,4,,,POINT (2.3195894 48.82617),11,49,1149,48.8257653415,2.3202783664999997,0.06758998962500444
82408915,48.8259096,2.3223789,3,,,POINT (2.3223789 48.8259096),11,50,1150,48.8257653415,2.3221779335,0.021765672113655703
82408905,48.8256882,2.3235866,1,,,POINT (2.3235866 48.8256882),11,51,1151,48.8257653415,2.3240775005,0.03694608054984661
24913012,48.8255564,2.329897,3,,,POINT (2.329897 48.8255564),11,54,1154,48.8257653415,2.3297762015,0.024859279207267975
24913023,48.8259438,2.3316904,4,,,POINT (2.3316904 48.8259438),11,55,1155,48.8257653415,2.3316757685,0.01987256618556091
158609785,48.8260922,2.3335732,1,,,POINT (2.3335732 48.8260922),11,56,1156,48.8257653415,2.3335753355,0.03634534313548463
249661993,48.8260889,2.3345365,3,,,POINT (2.3345365 48.8260889),11,57,1157,48.8257653415,2.3354749025,0.0775469887527919
250554259,48.8260728,2.3413669,3,traffic_signals,,POINT (2.3413669 48.8260728),11,60,1160,48.8257653415,2.3411736034999997,0.037000512699825246
246999320,48.825648,2.3451066,3,,,POINT (2.3451066 48.825648),11,62,1162,48.8257653415,2.3449727375,0.016317900439505213
360937,48.825757,2.3465869,4,traffic_signals,,POINT (2.3465869 48.825757),11,63,1163,48.8257653415,2.3468723044999997,0.02091370090314083
1829061660,48.8257029,2.3483728,3,,,POINT (2.3483728 48.8257029),11,64,1164,48.8257653415,2.3487718715,0.030027906629255374
360935,48.8258123,2.3503781,5,traffic_signals,,POINT (2.3503781 48.8258123),11,65,1165,48.8257653415,2.3506714385,0.02209963481897812
246998815,48.8259409,2.352744,3,,,POINT (2.352744 48.8259409),11,66,1166,48.8257653415,2.3525710054999998,0.023269229162958
251516079,48.8256373,2.3538162,3,,,POINT (2.3538162 48.8256373),11,67,1167,48.8257653415,2.3544705725,0.04997461888360648
360932,48.826183,2.3572675,4,traffic_signals,,POINT (2.3572675 48.826183),11,68,1168,48.8257653415,2.3563701394999996,0.08044971133429928
253316556,48.8261615,2.3586162,3,,,POINT (2.3586162 48.8261615),11,69,1169,48.8257653415,2.3582697065,0.050831688367357436
361704,48.8261632,2.3599616,5,traffic_signals,,POINT (2.3599616 48.8261632),11,70,1170,48.8257653415,2.3601692735,0.0467791334849127
15035572,48.8256122,2.3620083,1,,,POINT (2.3620083 48.8256122),11,71,1171,48.8257653415,2.3620688404999997,0.01759583613201114
253318867,48.8254856,2.3667907,2,,,POINT (2.3667907 48.8254856),11,73,1173,48.8257653415,2.3658679745,0.07436655076177717
253318760,48.8257117,2.3671954,3,,,POINT (2.3671954 48.8257117),11,74,1174,48.8257653415,2.3677675414999997,0.042306391301824224
15035539,48.8255162,2.372078,3,,,POINT (2.372078 48.8255162),11,76,1176,48.8257653415,2.3715666755,0.04656830937257542
15435244,48.8256119,2.3747632,3,,,POINT (2.3747632 48.8256119),11,78,1178,48.8257653415,2.3753658095,0.0472988178498423
15435243,48.8254514,2.3794109,3,,,POINT (2.3794109 48.8254514),11,80,1180,48.8257653415,2.3791649434999997,0.03927863283467466
2710711328,48.8257153,2.3819521,4,,,POINT (2.3819521 48.8257153),11,81,1181,48.8257653415,2.3810645105,0.06521410595974325
2710711343,48.8258876,2.3827192,4,,,POINT (2.3827192 48.8258876),11,82,1182,48.8257653415,2.3829640775,0.022498080440352914
4818186753,48.8259724,2.3850075,3,,,POINT (2.3850075 48.8259724),11,83,1183,48.8257653415,2.3848636444999998,0.02531795924486459
229593999,48.8261524,2.3875514,3,motorway_junction,,POINT (2.3875514 48.8261524),11,84,1184,48.8257653415,2.3867632115,0.07198309104903063
6795554135,48.8258193,2.3878272,3,traffic_signals,,POINT (2.3878272 48.8258193),11,85,1185,48.8257653415,2.3886627784999996,0.06146229303869416
176779541,48.8268419,2.2938764,3,,,POINT (2.2938764 48.8268419),12,35,1235,48.8266255625,2.2936844284999998,0.02785968260520565
7814598609,48.8266561,2.2956808,3,,,POINT (2.2956808 48.8266561),12,36,1236,48.8266255625,2.2955839955,0.007858013455325708
162314294,48.8263766,2.2969389,3,motorway_junction,,POINT (2.2969389 48.8263766),12,37,1237,48.8266255625,2.2974835625,0.04853980641232574
125353236,48.8264767,2.3033362,3,,,POINT (2.3033362 48.8264767),12,40,1240,48.8266255625,2.3031822635,0.020024468154498747
141602066,48.8266986,2.3049003,3,traffic_signals,,POINT (2.3049003 48.8266986),12,41,1241,48.8266255625,2.3050818305,0.015573958012797864
141602256,48.8268893,2.3066877,3,,,POINT (2.3066877 48.8268893),12,42,1242,48.8266255625,2.3069813975,0.03636304516891423
141604682,48.8268529,2.3088476,3,,,POINT (2.3088476 48.8268529),12,43,1243,48.8266255625,2.3088809645,0.025396494203847885
141604160,48.8264405,2.3107006,3,,,POINT (2.3107006 48.8264405),12,44,1244,48.8266255625,2.3107805315,0.02139374863377491
63164022,48.8263443,2.3130444,3,,,POINT (2.3130444 48.8263443),12,45,1245,48.8266255625,2.3126800985,0.041101432196967
64622172,48.8266175,2.3142005,1,,,POINT (2.3142005 48.8266175),12,46,1246,48.8266255625,2.3145796654999997,0.02777092273373396
2996099315,48.8264006,2.3169692,1,,,POINT (2.3169692 48.8264006),12,47,1247,48.8266255625,2.3164792325,0.04372899670722058
30558781,48.8267719,2.3243365,3,traffic_signals,,POINT (2.3243365 48.8267719),12,51,1251,48.8266255625,2.3240775005,0.02498501362949571
5875496030,48.8269198,2.3264964,3,,,POINT (2.3264964 48.8269198),12,52,1252,48.8266255625,2.3259770674999998,0.050157260802101436
24912988,48.8268963,2.3283712,3,,,POINT (2.3283712 48.8268963),12,53,1253,48.8266255625,2.3278766345,0.047085301136240536
24923996,48.8266216,2.3299741,3,,,POINT (2.3299741 48.8266216),12,54,1254,48.8266255625,2.3297762015,0.014493668936132494
82409093,48.8262834,2.3318364,3,,,POINT (2.3318364 48.8262834),12,55,1255,48.8266255625,2.3316757685,0.039822431498286445
82409031,48.8266448,2.3336751,3,,,POINT (2.3336751 48.8266448),12,56,1256,48.8266255625,2.3335753355,0.007609992829994104
6171164114,48.8264679,2.335043,1,,,POINT (2.335043 48.8264679),12,57,1257,48.8266255625,2.3354749025,0.03615223004337866
250549782,48.8269153,2.3386333,3,traffic_signals,,POINT (2.3386333 48.8269153),12,59,1259,48.8266255625,2.3392740365,0.05690321936997429
10792379005,48.8264816,2.3415842,5,,,POINT (2.3415842 48.8264816),12,60,1260,48.8266255625,2.3411736034999997,0.03405433986014848
471617379,48.8263814,2.3421815,3,,,POINT (2.3421815 48.8263814),12,61,1261,48.8266255625,2.3430731705,0.0706951406745823
166338743,48.8263822,2.3465548,3,,,POINT (2.3465548 48.8263822),12,63,1263,48.8266255625,2.3468723044999997,0.035672142860069825
1829061676,48.8269249,2.348167,4,,,POINT (2.348167 48.8269249),12,64,1264,48.8266255625,2.3487718715,0.05539404355227069
1829061667,48.8265177,2.3501273,3,,,POINT (2.3501273 48.8265177),12,65,1265,48.8266255625,2.3506714385,0.04159966925000889
21658186,48.8268031,2.353277,4,,,POINT (2.353277 48.8268031),12,66,1266,48.8266255625,2.3525710054999998,0.055323603311314265
21657873,48.8267827,2.3544077,3,,,POINT (2.3544077 48.8267827),12,67,1267,48.8266255625,2.3544705725,0.018068899105941838
21657548,48.8267543,2.3570898,3,,,POINT (2.3570898 48.8267543),12,68,1268,48.8266255625,2.3563701394999996,0.05459221382656717
644144,48.826327,2.3598216,3,,,POINT (2.3598216 48.826327),12,70,1270,48.8266255625,2.3601692735,0.041831949055625775
360930,48.8263456,2.3614982,3,,,POINT (2.3614982 48.8263456),12,71,1271,48.8266255625,2.3620688404999997,0.05209713530719612
361058,48.8266453,2.363724,4,,,POINT (2.363724 48.8266453),12,72,1272,48.8266255625,2.3639684075,0.018025719238349426
366594,48.8270179,2.3664849,4,traffic_signals,,POINT (2.3664849 48.8270179),12,73,1273,48.8266255625,2.3658679745,0.06279141777284176
933223108,48.8264908,2.3712504,2,,,POINT (2.3712504 48.8264908),12,76,1276,48.8266255625,2.3715666755,0.02757886480781495
15435250,48.8268201,2.3754622,3,,,POINT (2.3754622 48.8268201),12,78,1278,48.8266255625,2.3753658095,0.022753346611187674
2597236732,48.8262393,2.3776007,3,,,POINT (2.3776007 48.8262393),12,79,1279,48.8266255625,2.3772653765,0.04947020333544332
1736637844,48.8267845,2.3790541,3,,,POINT (2.3790541 48.8267845),12,80,1280,48.8266255625,2.3791649434999997,0.019446757397685817
1916193831,48.8263086,2.3808937,3,,,POINT (2.3808937 48.8263086),12,81,1281,48.8266255625,2.3810645105,0.03739698975946211
341104044,48.8264114,2.387009,3,,,POINT (2.387009 48.8264114),12,84,1284,48.8266255625,2.3867632115,0.029846864389772906
7171446402,48.8265208,2.390552,3,,,POINT (2.390552 48.8265208),12,86,1286,48.8266255625,2.3905623455,0.011673650566173078
164460128,48.8268046,2.3924712,4,,,POINT (2.3924712 48.8268046),12,87,1287,48.8266255625,2.3924619125,0.019919667628174608
1461078924,48.8273784,2.2921344,3,,,POINT (2.2921344 48.8273784),13,34,1334,48.8274857835,2.2917848615,0.02823616976160526
1754351082,48.8275799,2.2928982,3,,,POINT (2.2928982 48.8275799),13,35,1335,48.8274857835,2.2936844284999998,0.05849779328082972
141600004,48.8278574,2.2993062,3,,,POINT (2.2993062 48.8278574),13,38,1338,48.8274857835,2.2993831295,0.04170383589243638
141598363,48.8275727,2.3011094,3,traffic_signals,,POINT (2.3011094 48.8275727),13,39,1339,48.8274857835,2.3012826965,0.015947877822327296
88201211,48.8273803,2.3049842,3,,,POINT (2.3049842 48.8273803),13,41,1341,48.8274857835,2.3050818305,0.013735066134185112
141602257,48.8272841,2.3067917,3,,,POINT (2.3067917 48.8272841),13,42,1342,48.8274857835,2.3069813975,0.026377378520618194
4920773520,48.8274151,2.3115793,3,,,POINT (2.3115793 48.8274151),13,44,1344,48.8274857835,2.3107805315,0.058997988231983135
3601290196,48.8277795,2.3120705,3,,,POINT (2.3120705 48.8277795),13,45,1345,48.8274857835,2.3126800985,0.05529899254896274
158587492,48.8275428,2.3148219,3,,,POINT (2.3148219 48.8275428),13,46,1346,48.8274857835,2.3145796654999997,0.01883153910563825
64621851,48.827132,2.3169177,1,,,POINT (2.3169177 48.827132),13,47,1347,48.8274857835,2.3164792325,0.05077183030044637
64621468,48.8274484,2.3176341,1,,,POINT (2.3176341 48.8274484),13,48,1348,48.8274857835,2.3183787995,0.0546723520919033
36597967,48.8275884,2.3209904,4,traffic_signals,,POINT (2.3209904 48.8275884),13,49,1349,48.8274857835,2.3202783664999997,0.053357119476447265
1965461276,48.8278475,2.3266495,3,,,POINT (2.3266495 48.8278475),13,52,1352,48.8274857835,2.3259770674999998,0.06356657786819278
64441586,48.8278404,2.3270254,3,,,POINT (2.3270254 48.8278404),13,53,1353,48.8274857835,2.3278766345,0.0737407411451684
24923999,48.8278229,2.3295631,3,,,POINT (2.3295631 48.8278229),13,54,1354,48.8274857835,2.3297762015,0.04060197205369746
9321229413,48.8275414,2.3319596,1,,,POINT (2.3319596 48.8275414),13,55,1355,48.8274857835,2.3316757685,0.021678078692596824
249661774,48.8270582,2.3338093,1,,,POINT (2.3338093 48.8270582),13,56,1356,48.8274857835,2.3335753355,0.050535825140317826
249662175,48.8273727,2.3355134,3,,,POINT (2.3355134 48.8273727),13,57,1357,48.8274857835,2.3354749025,0.012886238816273085
250349330,48.8272003,2.33671,3,,,POINT (2.33671 48.8272003),13,58,1358,48.8274857835,2.3373744695,0.058083247037245975
49889201,48.8278937,2.3456404,5,,,POINT (2.3456404 48.8278937),13,62,1362,48.8274857835,2.3449727375,0.06667902533318484
166338964,48.8275657,2.3471028,3,,,POINT (2.3471028 48.8275657),13,63,1363,48.8274857835,2.3468723044999997,0.019069902898153024
1829061614,48.8273732,2.3487375,4,,,POINT (2.3487375 48.8273732),13,64,1364,48.8274857835,2.3487718715,0.012769061088720628
1829061642,48.8278201,2.3506517,3,,,POINT (2.3506517 48.8278201),13,65,1365,48.8274857835,2.3506714385,0.03720236878625504
21658444,48.827561,2.3529293,3,,,POINT (2.3529293 48.827561),13,66,1366,48.8274857835,2.3525710054999998,0.027529373573997293
1701682702,48.8275733,2.3542264,3,,,POINT (2.3542264 48.8275733),13,67,1367,48.8274857835,2.3544705725,0.02035148858229189
21658061,48.8274318,2.3568841,3,,,POINT (2.3568841 48.8274318),13,68,1368,48.8274857835,2.3563701394999996,0.038099205198878536
21657552,48.8272689,2.3590725,3,,,POINT (2.3590725 48.8272689),13,69,1369,48.8274857835,2.3582697065,0.06352275312384427
264493102,48.8275781,2.362426,3,,,POINT (2.362426 48.8275781),13,71,1371,48.8274857835,2.3620688404999997,0.028088008154506607
792991,48.8277737,2.3645499,3,,,POINT (2.3645499 48.8277737),13,72,1372,48.8274857835,2.3639684075,0.05326235820250365
792987,48.8275863,2.3661349,3,,,POINT (2.3661349 48.8275863),13,73,1373,48.8274857835,2.3658679745,0.022510494003204585
1689029,48.8272904,2.3685052,4,,,POINT (2.3685052 48.8272904),13,74,1374,48.8274857835,2.3677675414999997,0.05820541306314151
366596,48.8273743,2.3691247,3,,,POINT (2.3691247 48.8273743),13,75,1375,48.8274857835,2.3696671085,0.041595981622735125
386594431,48.8275103,2.37163,3,,,POINT (2.37163 48.8275103),13,76,1376,48.8274857835,2.3715666755,0.005377713463066818
7304709,48.827082,2.3742215,5,,,POINT (2.3742215 48.827082),13,77,1377,48.8274857835,2.3734662424999997,0.07122192555471649
1736637853,48.8273392,2.3772875,3,,,POINT (2.3772875 48.8273392),13,79,1379,48.8274857835,2.3772653765,0.01637960096980389
259262303,48.8276138,2.3796421,3,,,POINT (2.3796421 48.8276138),13,80,1380,48.8274857835,2.3791649434999997,0.037718348990263086
703726824,48.8276399,2.3810826,4,traffic_signals,,POINT (2.3810826 48.8276399),13,81,1381,48.8274857835,2.3810645105,0.0171880582214268
8430318751,48.827369,2.3832728,3,crossing,,POINT (2.3832728 48.827369),13,82,1382,48.8274857835,2.3829640775,0.0260645522290428
2198199211,48.827529,2.3856054,2,,,POINT (2.3856054 48.827529),13,83,1383,48.8274857835,2.3848636444999998,0.05451077119115102
164466087,48.8274456,2.3892676,3,,,POINT (2.3892676 48.8274456),13,85,1385,48.8274857835,2.3886627784999996,0.044499528900441614
164440639,48.8275604,2.3902923,3,,,POINT (2.3902923 48.8275604),13,86,1386,48.8274857835,2.3905623455,0.021438663608575482
164460132,48.8275955,2.3929248,3,,,POINT (2.3929248 48.8275955),13,87,1387,48.8274857835,2.3924619125,0.03601395830169683
25240533,48.8277066,2.394201,3,,,POINT (2.394201 48.8277066),13,88,1388,48.8274857835,2.3943614794999997,0.02721924244282575
260284445,48.827939,2.2710869,3,,,POINT (2.2710869 48.827939),14,23,1423,48.8283460045,2.2708896245,0.04750496302262756
248175283,48.827959,2.2723143,3,,,POINT (2.2723143 48.827959),14,24,1424,48.8283460045,2.2727891915,0.05531992439576747
141600324,48.8286999,2.2958218,3,,,POINT (2.2958218 48.8286999),14,36,1436,48.8283460045,2.2955839955,0.043029706611410555
141600007,48.8284765,2.2966524,3,,,POINT (2.2966524 48.8284765),14,37,1437,48.8283460045,2.2974835625,0.06254867149170522
34909791,48.8284779,2.3013615,4,traffic_signals,,POINT (2.3013615 48.8284779),14,39,1439,48.8283460045,2.3012826965,0.01575978174419284
141596145,48.8284571,2.3032613,3,,,POINT (2.3032613 48.8284571),14,40,1440,48.8283460045,2.3031822635,0.013640965441833425
249550532,48.8286544,2.3073827,3,traffic_signals,,POINT (2.3073827 48.8286544),14,42,1442,48.8283460045,2.3069813975,0.04515400014963826
2996099319,48.8284392,2.3108587,3,,,POINT (2.3108587 48.8284392),14,44,1444,48.8283460045,2.3107805315,0.011837687398593026
64621852,48.8279964,2.3154935,3,,,POINT (2.3154935 48.8279964),14,46,1446,48.8283460045,2.3145796654999997,0.07736960753160242
64621533,48.8285906,2.3163735,3,,,POINT (2.3163735 48.8285906),14,47,1447,48.8283460045,2.3164792325,0.028277607254796285
36598216,48.8286055,2.3220611,4,,,POINT (2.3220611 48.8286055),14,50,1450,48.8283460045,2.3221779335,0.03009534795978948
24913134,48.8282509,2.3239211,3,,,POINT (2.3239211 48.8282509),14,51,1451,48.8283460045,2.3240775005,0.015585499237448149
64127730,48.8280469,2.3268106,3,,,POINT (2.3268106 48.8280469),14,52,1452,48.8283460045,2.3259770674999998,0.06949180445246671
6180929592,48.8279971,2.3270043,3,,,POINT (2.3270043 48.8279971),14,53,1453,48.8283460045,2.3278766345,0.07471817854875179
24912970,48.8284501,2.3296768,3,,,POINT (2.3296768 48.8284501),14,54,1454,48.8283460045,2.3297762015,0.0136719840523876
24912974,48.828401,2.3312232,4,,,POINT (2.3312232 48.828401),14,55,1455,48.8283460045,2.3316757685,0.03368836286092195
249662172,48.8281736,2.3354976,3,,,POINT (2.3354976 48.8281736),14,57,1457,48.8283460045,2.3354749025,0.019242371316932978
2596022334,48.8283549,2.3415989,3,,,POINT (2.3415989 48.8283549),14,60,1460,48.8283460045,2.3411736034999997,0.03114805929671889
49890796,48.8285833,2.3428663,4,traffic_signals,,POINT (2.3428663 48.8285833),14,61,1461,48.8283460045,2.3430731705,0.030422696355399678
1829061638,48.8286332,2.3475936,3,,,POINT (2.3475936 48.8286332),14,63,1463,48.8283460045,2.3468723044999997,0.061706083115428446
21658509,48.8285498,2.3510179,3,,,POINT (2.3510179 48.8285498),14,65,1465,48.8283460045,2.3506714385,0.03401067006276759
21658511,48.8285131,2.3527999,3,,,POINT (2.3527999 48.8285131),14,66,1466,48.8283460045,2.3525710054999998,0.02501931597207556
1701682734,48.8283266,2.356611,3,traffic_signals,,POINT (2.356611 48.8283266),14,68,1468,48.8283460045,2.3563701394999996,0.01776289472550885
361705,48.8284768,2.3581254,3,traffic_signals,,POINT (2.3581254 48.8284768),14,69,1469,48.8283460045,2.3582697065,0.017975213868541135
792988,48.8281995,2.3657574,3,,,POINT (2.3657574 48.8281995),14,73,1473,48.8283460045,2.3658679745,0.018190626010152103
792985,48.8283186,2.3672561,3,,,POINT (2.3672561 48.8283186),14,74,1474,48.8283460045,2.3677675414999997,0.03756211670688273
1689008,48.8286332,2.3699127,4,,,POINT (2.3699127 48.8286332),14,75,1475,48.8283460045,2.3696671085,0.036647220985617186
1689006,48.8281064,2.3707111,3,,,POINT (2.3707111 48.8281064),14,76,1476,48.8283460045,2.3715666755,0.06806102812834107
15435254,48.828096,2.3732941,3,,,POINT (2.3732941 48.828096),14,77,1477,48.8283460045,2.3734662424999997,0.030521888129430547
14956527,48.8280727,2.3777911,4,,,POINT (2.3777911 48.8280727),14,79,1479,48.8283460045,2.3772653765,0.04903636023845123
14956526,48.8285018,2.3787874,4,,,POINT (2.3787874 48.8285018),14,80,1480,48.8283460045,2.3791649434999997,0.03261744402771092
15435269,48.8286888,2.3810109,3,,,POINT (2.3810109 48.8286888),14,81,1481,48.8283460045,2.3810645105,0.03831860450334344
15435273,48.8282295,2.3824481,4,,,POINT (2.3824481 48.8282295),14,82,1482,48.8283460045,2.3829640775,0.039930269364387275
15435281,48.8281057,2.3848743,3,,,POINT (2.3848743 48.8281057),14,83,1483,48.8283460045,2.3848636444999998,0.02673202330385622
84762448,48.8283975,2.388355,3,,,POINT (2.388355 48.8283975),14,85,1485,48.8283460045,2.3886627784999996,0.02324610493864467
2197832031,48.8283178,2.3903846,3,,,POINT (2.3903846 48.8283178),14,86,1486,48.8283460045,2.3905623455,0.013383879917897603
84762429,48.8283535,2.3920963,3,,,POINT (2.3920963 48.8283535),14,87,1487,48.8283460045,2.3924619125,0.026776365436194723
25240534,48.8279396,2.3948506,3,motorway_junction,,POINT (2.3948506 48.8279396),14,88,1488,48.8283460045,2.3943614794999997,0.057655094299572315
597719321,48.8292137,2.2923201,3,,,POINT (2.2923201 48.8292137),15,34,1534,48.8292062255,2.2917848615,0.03918841372638471
