osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
25245242,48.9009,2.36454,3,motorway_junction,,POINT (2.36454 48.9009),98,72,9872
25245316,48.9010927,2.3550456,3,,,POINT (2.3550456 48.9010927),99,67,9967
25245317,48.900903,2.3556666,3,motorway_junction,,POINT (2.3556666 48.900903),98,68,9868
25245322,48.9011116,2.3474612,3,motorway_junction,,POINT (2.3474612 48.9011116),99,63,9963
25245323,48.9009653,2.3476274,3,,,POINT (2.3476274 48.9009653),98,63,9863
25245324,48.9009425,2.3405038,3,,,POINT (2.3405038 48.9009425),98,60,9860
25245325,48.900798,2.340582,3,motorway_junction,,POINT (2.340582 48.900798),98,60,9860
25245326,48.9008445,2.3342237,3,motorway_junction,,POINT (2.3342237 48.9008445),98,56,9856
25245327,48.9006765,2.3341795,3,,,POINT (2.3341795 48.9006765),98,56,9856
25253715,48.8546229,2.3258413,3,,,POINT (2.3258413 48.8546229),45,52,4552
25253716,48.8534144,2.3261932,4,traffic_signals,,POINT (2.3261932 48.8534144),43,52,4352
25253719,48.8538385,2.3273749,3,,,POINT (2.3273749 48.8538385),44,53,4453
25253720,48.8537211,2.327741,3,,,POINT (2.327741 48.8537211),43,53,4353
25253722,48.8542019,2.3316483,3,traffic_signals,,POINT (2.3316483 48.8542019),44,55,4455
25253723,48.8539513,2.3327145,4,,,POINT (2.3327145 48.8539513),44,56,4456
25253725,48.8550133,2.3245711,3,,,POINT (2.3245711 48.8550133),45,51,4551
25253726,48.8556487,2.3234168,3,,,POINT (2.3234168 48.8556487),46,51,4651
25253728,48.8569724,2.3245982,3,,,POINT (2.3245982 48.8569724),47,51,4751
25253764,48.8539979,2.3238493,4,traffic_signals,,POINT (2.3238493 48.8539979),44,51,4451
25253765,48.8535576,2.3256093,3,,,POINT (2.3256093 48.8535576),43,52,4352
25253766,48.8527479,2.3236717,3,,,POINT (2.3236717 48.8527479),42,51,4251
25253767,48.8516985,2.3235499,4,,,POINT (2.3235499 48.8516985),41,51,4151
25253768,48.8517125,2.3248052,3,,,POINT (2.3248052 48.8517125),41,51,4151
25253770,48.855643,2.3268412,4,,,POINT (2.3268412 48.855643),46,52,4652
25253772,48.854835,2.3292236,4,,,POINT (2.3292236 48.854835),45,54,4554
25253773,48.8564094,2.3240957,4,,,POINT (2.3240957 48.8564094),47,51,4751
25253774,48.8565737,2.3236291,1,,,POINT (2.3236291 48.8565737),47,51,4751
25253775,48.8549506,2.3199504,4,traffic_signals,,POINT (2.3199504 48.8549506),45,49,4549
25253835,48.8531796,2.327141,3,,,POINT (2.327141 48.8531796),43,53,4353
25253920,48.8503948,2.3277276,4,traffic_signals,,POINT (2.3277276 48.8503948),40,53,4053
25253964,48.8522684,2.3300292,3,,,POINT (2.3300292 48.8522684),42,54,4254
25253965,48.8575626,2.3175146,4,,,POINT (2.3175146 48.8575626),48,48,4848
25254115,48.8557078,2.3168859,3,traffic_signals,,POINT (2.3168859 48.8557078),46,47,4647
25254116,48.8554189,2.3180552,3,,,POINT (2.3180552 48.8554189),45,48,4548
25254117,48.8551343,2.3192068,3,,,POINT (2.3192068 48.8551343),45,48,4548
25254118,48.8539821,2.3189164,1,,,POINT (2.3189164 48.8539821),44,48,4448
25254119,48.8543095,2.3190034,3,,,POINT (2.3190034 48.8543095),44,48,4448
25254120,48.8542104,2.3196642,3,,,POINT (2.3196642 48.8542104),44,49,4449
25254121,48.8530556,2.319218,3,,,POINT (2.319218 48.8530556),43,48,4348
25254124,48.8532418,2.3174991,3,,,POINT (2.3174991 48.8532418),43,48,4348
25254125,48.8517612,2.3171235,3,,,POINT (2.3171235 48.8517612),41,47,4147
25254128,48.8577858,2.3224239,3,,,POINT (2.3224239 48.8577858),48,50,4850
25254129,48.8505315,2.3195778,4,,,POINT (2.3195778 48.8505315),40,49,4049
25254138,48.8559077,2.325506,5,,,POINT (2.325506 48.8559077),46,52,4652
25254297,48.853362,2.3264058,4,traffic_signals,,POINT (2.3264058 48.853362),43,52,4352
25254299,48.8543438,2.3261255,4,traffic_signals,,POINT (2.3261255 48.8543438),44,52,4452
25254301,48.8547488,2.326004,4,,,POINT (2.326004 48.8547488),45,52,4552
25254922,48.8586446,2.3198423,3,,,POINT (2.3198423 48.8586446),49,49,4949
25254925,48.8558337,2.3257283,3,,,POINT (2.3257283 48.8558337),46,52,4652
25254958,48.8524284,2.326681,3,,,POINT (2.326681 48.8524284),42,52,4252
25255044,48.852217,2.3267433,3,,,POINT (2.3267433 48.852217),42,52,4252
25255322,48.8507419,2.3271311,4,traffic_signals,,POINT (2.3271311 48.8507419),40,53,4053
25255325,48.8501437,2.3273262,4,traffic_signals,,POINT (2.3273262 48.8501437),39,53,3953
25255328,48.8499498,2.328048,3,,,POINT (2.328048 48.8499498),39,53,3953
25255449,48.8507266,2.326975,3,,,POINT (2.326975 48.8507266),40,53,4053
25255855,48.850432,2.3246062,3,,,POINT (2.3246062 48.850432),40,51,4051
25255856,48.849225,2.325851,3,,,POINT (2.325851 48.849225),38,52,3852
25255857,48.849588,2.3265217,3,,,POINT (2.3265217 48.849588),39,52,3952
25255858,48.8531454,2.3312779,3,,,POINT (2.3312779 48.8531454),43,55,4355
25255888,48.8473943,2.3181919,3,,,POINT (2.3181919 48.8473943),36,48,3648
25255889,48.847737,2.3190811,3,,,POINT (2.3190811 48.847737),37,48,3748
25255890,48.8478724,2.3194152,3,,,POINT (2.3194152 48.8478724),37,49,3749
25255891,48.8480204,2.3197385,3,,,POINT (2.3197385 48.8480204),37,49,3749
25255892,48.8484202,2.3205421,3,traffic_signals,,POINT (2.3205421 48.8484202),37,49,3749
25255893,48.8498252,2.3232862,3,,,POINT (2.3232862 48.8498252),39,51,3951
25255896,48.8458743,2.3197295,3,,,POINT (2.3197295 48.8458743),34,49,3449
25255897,48.846881,2.3214715,3,,,POINT (2.3214715 48.846881),36,50,3650
25255898,48.8475665,2.3227914,3,,,POINT (2.3227914 48.8475665),36,50,3650
25255899,48.8480856,2.3237764,3,,,POINT (2.3237764 48.8480856),37,51,3751
25255900,48.8485392,2.3246036,4,,,POINT (2.3246036 48.8485392),37,51,3751
25255909,48.8479377,2.3159813,3,,,POINT (2.3159813 48.8479377),37,47,3747
25255912,48.8494407,2.3151445,4,traffic_signals,,POINT (2.3151445 48.8494407),39,46,3946
25256044,48.8494698,2.3190016,3,,,POINT (2.3190016 48.8494698),39,48,3948
25256045,48.8503704,2.318547,3,,,POINT (2.318547 48.8503704),40,48,4048
25256046,48.8501667,2.317728,3,,,POINT (2.317728 48.8501667),39,48,3948
25256047,48.849889,2.3166622,3,,,POINT (2.3166622 48.849889),39,47,3947
25256051,48.8517926,2.316085,3,,,POINT (2.316085 48.8517926),41,47,4147
25256058,48.8496994,2.3199564,3,,,POINT (2.3199564 48.8496994),39,49,3949
25256059,48.8517574,2.3138661,4,traffic_signals,,POINT (2.3138661 48.8517574),41,46,4146
25256077,48.8461079,2.3236444,3,traffic_signals,,POINT (2.3236444 48.8461079),35,51,3551
25256078,48.8462416,2.3241267,3,traffic_signals,,POINT (2.3241267 48.8462416),35,51,3551
25256083,48.846822,2.3261228,3,,,POINT (2.3261228 48.846822),35,52,3552
25256086,48.8477675,2.3240801,3,,,POINT (2.3240801 48.8477675),37,51,3751
25256087,48.8481148,2.3249793,3,,,POINT (2.3249793 48.8481148),37,51,3751
25256089,48.8478333,2.3252295,3,,,POINT (2.3252295 48.8478333),37,52,3752
25256197,48.8482847,2.3174407,1,,,POINT (2.3174407 48.8482847),37,48,3748
25256231,48.8476978,2.3133509,4,,,POINT (2.3133509 48.8476978),36,45,3645
25256232,48.8479679,2.3144753,4,,,POINT (2.3144753 48.8479679),37,46,3746
25256235,48.8491836,2.3140369,3,,,POINT (2.3140369 48.8491836),38,46,3846
25256261,48.8445656,2.3245446,3,traffic_signals,,POINT (2.3245446 48.8445656),33,51,3351
25256262,48.8456679,2.3256213,3,traffic_signals,,POINT (2.3256213 48.8456679),34,52,3452
25256276,48.8469742,2.3266453,3,traffic_signals,,POINT (2.3266453 48.8469742),36,52,3652
25256297,48.8464485,2.3273129,3,,,POINT (2.3273129 48.8464485),35,53,3553
25256318,48.8451968,2.3285445,4,traffic_signals,,POINT (2.3285445 48.8451968),34,53,3453
25256319,48.8442905,2.3288079,4,traffic_signals,,POINT (2.3288079 48.8442905),33,53,3353
25256363,48.8453287,2.3283129,4,,,POINT (2.3283129 48.8453287),34,53,3453
25256377,48.8439732,2.3271611,3,,,POINT (2.3271611 48.8439732),32,53,3253
25256381,48.8435717,2.3279735,3,,,POINT (2.3279735 48.8435717),32,53,3253
25272888,48.8679559,2.3317267,3,,,POINT (2.3317267 48.8679559),60,55,6055
25272889,48.8678259,2.3322972,4,,,POINT (2.3322972 48.8678259),60,55,6055
25272890,48.8674817,2.3320794,3,,,POINT (2.3320794 48.8674817),59,55,5955
25272901,48.8658216,2.3301649,3,,,POINT (2.3301649 48.8658216),58,54,5854
25272903,48.8666152,2.3285827,4,traffic_signals,,POINT (2.3285827 48.8666152),58,53,5853
25272915,48.8683166,2.3302706,4,traffic_signals,,POINT (2.3302706 48.8683166),60,54,6054
25272917,48.8689035,2.3294185,3,,,POINT (2.3294185 48.8689035),61,54,6154
25272921,48.8699902,2.3305214,3,,,POINT (2.3305214 48.8699902),62,54,6254
25272923,48.8695718,2.3315181,4,traffic_signals,,POINT (2.3315181 48.8695718),62,55,6255
25272928,48.8690422,2.3327334,4,,,POINT (2.3327334 48.8690422),61,56,6156
25272935,48.8672912,2.3345943,4,traffic_signals,,POINT (2.3345943 48.8672912),59,57,5957
25272936,48.8671374,2.3352462,3,,,POINT (2.3352462 48.8671374),59,57,5957
25272937,48.8664054,2.3348518,3,,,POINT (2.3348518 48.8664054),58,57,5857
25272938,48.8662468,2.3355001,4,,,POINT (2.3355001 48.8662468),58,57,5857
25272939,48.8669887,2.3358764,3,,,POINT (2.3358764 48.8669887),59,57,5957
25272940,48.866585,2.3356716,3,,,POINT (2.3356716 48.866585),58,57,5857
25272942,48.8680173,2.3363406,3,,,POINT (2.3363406 48.8680173),60,57,6057
25272943,48.8684325,2.3365204,3,,,POINT (2.3365204 48.8684325),61,58,6158
25272944,48.8688872,2.3366967,3,,,POINT (2.3366967 48.8688872),61,58,6158
25272946,48.8688829,2.3354907,3,,,POINT (2.3354907 48.8688829),61,57,6157
25272947,48.8688862,2.3343886,4,,,POINT (2.3343886 48.8688862),61,56,6156
25272948,48.8688922,2.3341961,4,,,POINT (2.3341961 48.8688922),61,56,6156
25272949,48.8687816,2.3343076,3,,,POINT (2.3343076 48.8687816),61,56,6156
25272953,48.8694737,2.3340502,3,,,POINT (2.3340502 48.8694737),62,56,6256
25272977,48.8675893,2.3347642,2,,,POINT (2.3347642 48.8675893),60,57,6057
25272980,48.8681779,2.3350989,2,,,POINT (2.3350989 48.8681779),60,57,6057
25272983,48.868258,2.3372952,1,,,POINT (2.3372952 48.868258),60,58,6058
25272985,48.8678496,2.3371008,3,,,POINT (2.3371008 48.8678496),60,58,6058
25273063,48.8672117,2.3334841,4,traffic_signals,,POINT (2.3334841 48.8672117),59,56,5956
25273088,48.867079,2.3290327,2,,,POINT (2.3290327 48.867079),59,54,5954
25273118,48.8659313,2.3278927,4,,,POINT (2.3278927 48.8659313),58,53,5853
25273121,48.8653128,2.3297909,3,,,POINT (2.3297909 48.8653128),57,54,5754
25273123,48.8663851,2.3265062,3,,,POINT (2.3265062 48.8663851),58,52,5852
25273148,48.8649204,2.331959,3,,,POINT (2.331959 48.8649204),57,55,5755
25273190,48.8640209,2.3351541,4,,,POINT (2.3351541 48.8640209),55,57,5557
25273191,48.8640384,2.3343901,3,,,POINT (2.3343901 48.8640384),55,56,5556
25273196,48.8657588,2.3335858,4,traffic_signals,,POINT (2.3335858 48.8657588),57,56,5756
25273197,48.8645633,2.3326949,4,traffic_signals,,POINT (2.3326949 48.8645633),56,56,5656
25273205,48.8677459,2.3335525,3,,,POINT (2.3335525 48.8677459),60,56,6056
25273207,48.8687956,2.3331032,3,,,POINT (2.3331032 48.8687956),61,56,6156
25273208,48.8692609,2.3329031,3,traffic_signals,,POINT (2.3329031 48.8692609),62,56,6256
25273209,48.8649481,2.3347446,3,,,POINT (2.3347446 48.8649481),57,57,5757
25273216,48.8696689,2.3264385,3,traffic_signals,,POINT (2.3264385 48.8696689),62,52,6252
25273362,48.865612,2.3366282,3,,,POINT (2.3366282 48.865612),57,58,5758
25273380,48.8636313,2.3346306,3,,,POINT (2.3346306 48.8636313),55,57,5557
25273423,48.8637913,2.3362593,2,,,POINT (2.3362593 48.8637913),55,57,5557
25273482,48.8683824,2.3232684,4,traffic_signals,,POINT (2.3232684 48.8683824),61,51,6151
25273483,48.8679458,2.3245898,4,traffic_signals,,POINT (2.3245898 48.8679458),60,51,6051
25273486,48.8689648,2.3253375,3,,,POINT (2.3253375 48.8689648),61,52,6152
25273487,48.8675462,2.325835,3,traffic_signals,,POINT (2.325835 48.8675462),60,52,6052
25273491,48.8666863,2.325571,4,,,POINT (2.325571 48.8666863),59,52,5952
25273493,48.8674398,2.3261888,4,traffic_signals,,POINT (2.3261888 48.8674398),59,52,5952
25273781,48.8701211,2.3337328,4,traffic_signals,,POINT (2.3337328 48.8701211),63,56,6356
25273782,48.8700852,2.3339214,3,traffic_signals,,POINT (2.3339214 48.8700852),63,56,6356
25273784,48.870056,2.3340939,3,,,POINT (2.3340939 48.870056),62,56,6256
25273786,48.8709675,2.3341527,4,traffic_signals,,POINT (2.3341527 48.8709675),64,56,6456
25273787,48.8710501,2.3346226,3,traffic_signals,,POINT (2.3346226 48.8710501),64,57,6457
25273838,48.8706958,2.3342838,3,,,POINT (2.3342838 48.8706958),63,56,6356
25273842,48.8701823,2.3348133,3,,,POINT (2.3348133 48.8701823),63,57,6357
25273843,48.8701865,2.3359584,3,,,POINT (2.3359584 48.8701865),63,57,6357
25273866,48.8696959,2.3359606,3,traffic_signals,,POINT (2.3359606 48.8696959),62,57,6257
25273867,48.8703931,2.3368887,3,,,POINT (2.3368887 48.8703931),63,58,6358
25273868,48.870336,2.3372448,3,,,POINT (2.3372448 48.870336),63,58,6358
25273876,48.8714762,2.3371106,3,,,POINT (2.3371106 48.8714762),64,58,6458
25273877,48.8715842,2.3377487,3,,,POINT (2.3377487 48.8715842),64,58,6458
25273878,48.8716437,2.3380716,3,traffic_signals,,POINT (2.3380716 48.8716437),64,58,6458
25273880,48.8696451,2.3389261,3,,,POINT (2.3389261 48.8696451),62,59,6259
25273883,48.8682049,2.3381849,3,traffic_signals,,POINT (2.3381849 48.8682049),60,58,6058
25273884,48.8690318,2.3394522,3,,,POINT (2.3394522 48.8690318),61,59,6159
25273885,48.8686677,2.3413408,3,,,POINT (2.3413408 48.8686677),61,60,6160
25273887,48.8714373,2.3368838,3,,,POINT (2.3368838 48.8714373),64,58,6458
25273900,48.8693956,2.3251709,4,traffic_signals,,POINT (2.3251709 48.8693956),62,52,6252
25275078,48.869797,2.3394852,1,,,POINT (2.3394852 48.869797),62,59,6259
25275079,48.869531,2.3394799,4,,,POINT (2.3394799 48.869531),62,59,6259
25275080,48.8693514,2.3403359,3,,,POINT (2.3403359 48.8693514),62,60,6260
25287818,48.8479409,2.3075831,3,,,POINT (2.3075831 48.8479409),37,42,3742
25287819,48.847436,2.3082081,4,,,POINT (2.3082081 48.847436),36,43,3643
25287820,48.8475781,2.3088191,3,,,POINT (2.3088191 48.8475781),36,43,3643
25287889,48.8592447,2.318005,3,,,POINT (2.318005 48.8592447),50,48,5048
25287890,48.8588669,2.3191859,3,,,POINT (2.3191859 48.8588669),49,48,4948
25288166,48.8272,2.3927875,3,,,POINT (2.3927875 48.8272),13,87,1387
25288178,48.8270716,2.3919517,3,,,POINT (2.3919517 48.8270716),13,87,1387
25288182,48.8268826,2.3897362,3,,,POINT (2.3897362 48.8268826),12,86,1286
25288713,48.8277975,2.3936979,3,motorway_junction,,POINT (2.3936979 48.8277975),13,88,1388
25288788,48.8489341,2.253172,3,,,POINT (2.253172 48.8489341),38,14,3814
25288794,48.8479515,2.2564901,3,,,POINT (2.2564901 48.8479515),37,15,3715
25289976,48.8457219,2.3934232,3,,,POINT (2.3934232 48.8457219),34,88,3488
25290116,48.843703,2.3881764,3,,,POINT (2.3881764 48.843703),32,85,3285
25290181,48.8471479,2.3850162,3,,,POINT (2.3850162 48.8471479),36,83,3683
25290184,48.8450019,2.3834091,3,,,POINT (2.3834091 48.8450019),33,82,3382
25290185,48.8453347,2.3810129,3,,,POINT (2.3810129 48.8453347),34,81,3481
25290186,48.8459254,2.3823939,3,,,POINT (2.3823939 48.8459254),34,82,3482
25290202,48.8455759,2.3804082,3,,,POINT (2.3804082 48.8455759),34,81,3481
25290203,48.8462905,2.3821004,3,,,POINT (2.3821004 48.8462905),35,82,3582
25290281,48.8402809,2.3927537,3,,,POINT (2.3927537 48.8402809),28,87,2887
25290282,48.8419567,2.3894356,3,,,POINT (2.3894356 48.8419567),30,85,3085
25290283,48.8418033,2.3893599,3,,,POINT (2.3893599 48.8418033),30,85,3085
25290521,48.8406059,2.3993395,3,,,POINT (2.3993395 48.8406059),28,91,2891
25290522,48.8395826,2.3975374,3,traffic_signals,,POINT (2.3975374 48.8395826),27,90,2790
25554239,48.862909,2.3365244,3,,,POINT (2.3365244 48.862909),54,58,5458
25554240,48.8627177,2.3373121,3,,,POINT (2.3373121 48.8627177),54,58,5458
25554243,48.8601003,2.3333956,3,,,POINT (2.3333956 48.8601003),51,56,5156
25554265,48.8626713,2.3374763,3,,,POINT (2.3374763 48.8626713),54,58,5458
25554267,48.8622224,2.3391673,3,,,POINT (2.3391673 48.8622224),53,59,5359
25554268,48.86207,2.3396722,3,,,POINT (2.3396722 48.86207),53,59,5359
25554269,48.8618506,2.3405121,3,,,POINT (2.3405121 48.8618506),53,60,5360
25554270,48.8612442,2.3398124,1,,,POINT (2.3398124 48.8612442),52,59,5259
25554300,48.8603845,2.3405664,3,,,POINT (2.3405664 48.8603845),51,60,5160
25554420,48.8611353,2.3409256,3,,,POINT (2.3409256 48.8611353),52,60,5260
25554421,48.86079,2.3411956,1,,,POINT (2.3411956 48.86079),52,60,5260
25554424,48.8604054,2.3423329,1,,,POINT (2.3423329 48.8604054),51,61,5161
25554425,48.8595024,2.3401151,3,,,POINT (2.3401151 48.8595024),50,59,5059
25554444,48.8607054,2.34577,1,,,POINT (2.34577 48.8607054),52,62,5262
25554524,48.8587317,2.3483496,3,,,POINT (2.3483496 48.8587317),49,64,4964
25554694,48.8571857,2.3472935,4,,,POINT (2.3472935 48.8571857),48,63,4863
25554696,48.8572365,2.3495508,3,,,POINT (2.3495508 48.8572365),48,64,4864
25554701,48.8578749,2.3501908,2,,,POINT (2.3501908 48.8578749),48,65,4865
25554703,48.8583498,2.3519196,3,traffic_signals,,POINT (2.3519196 48.8583498),49,66,4966
25554705,48.8572829,2.3523538,3,traffic_signals,,POINT (2.3523538 48.8572829),48,66,4866
25554711,48.8558191,2.3508126,3,,,POINT (2.3508126 48.8558191),46,65,4665
25554712,48.8559154,2.3511341,3,,,POINT (2.3511341 48.8559154),46,65,4665
25554716,48.8573072,2.3499691,3,,,POINT (2.3499691 48.8573072),48,65,4865
25573496,48.8897924,2.3429434,4,traffic_signals,,POINT (2.3429434 48.8897924),85,61,8561
25573546,48.8889015,2.3415321,1,,,POINT (2.3415321 48.8889015),84,60,8460
25573614,48.8895139,2.3406576,3,,,POINT (2.3406576 48.8895139),85,60,8560
25573616,48.8890296,2.34069,1,,,POINT (2.34069 48.8890296),85,60,8560
25573648,48.8871502,2.3414014,1,,,POINT (2.3414014 48.8871502),82,60,8260
25574314,48.8268677,2.3321003,4,,,POINT (2.3321003 48.8268677),12,55,1255
25574315,48.8269426,2.3319333,3,,,POINT (2.3319333 48.8269426),12,55,1255
25574317,48.8252176,2.329411,3,,,POINT (2.329411 48.8252176),10,54,1054
25580313,48.8574083,2.3181129,3,,,POINT (2.3181129 48.8574083),48,48,4848
25580316,48.8572041,2.3187698,3,,,POINT (2.3187698 48.8572041),48,48,4848
25580424,48.8588814,2.3147048,3,,,POINT (2.3147048 48.8588814),49,46,4946
25580452,48.856168,2.3150233,3,traffic_signals,,POINT (2.3150233 48.856168),46,46,4646
25580477,48.8584417,2.3124305,3,,,POINT (2.3124305 48.8584417),49,45,4945
25580479,48.8584005,2.3112173,3,,,POINT (2.3112173 48.8584005),49,44,4944
25581027,48.8639118,2.3381497,3,,,POINT (2.3381497 48.8639118),55,58,5558
25581031,48.8661328,2.3385567,3,,,POINT (2.3385567 48.8661328),58,59,5859
25581035,48.8631683,2.3384786,1,,,POINT (2.3384786 48.8631683),54,59,5459
25581037,48.8629949,2.3394984,3,,,POINT (2.3394984 48.8629949),54,59,5459
25581039,48.8633924,2.3404127,3,,,POINT (2.3404127 48.8633924),55,60,5560
25581141,48.8663366,2.338668,4,,,POINT (2.338668 48.8663366),58,59,5859
25581142,48.8661063,2.3396537,3,,,POINT (2.3396537 48.8661063),58,59,5859
25581143,48.8660572,2.3398624,3,,,POINT (2.3398624 48.8660572),58,59,5859
25581148,48.865823,2.3408664,3,,,POINT (2.3408664 48.865823),58,60,5860
25581149,48.8656787,2.3414879,3,,,POINT (2.3414879 48.8656787),57,60,5760
25581186,48.8650319,2.3406433,2,,,POINT (2.3406433 48.8650319),57,60,5760
25581538,48.8642703,2.3508735,3,,,POINT (2.3508735 48.8642703),56,65,5665
25581570,48.866903,2.3494727,3,traffic_signals,,POINT (2.3494727 48.866903),59,64,5964
25581601,48.8652156,2.3514138,3,,,POINT (2.3514138 48.8652156),57,65,5765
25623911,48.8694128,2.2935482,3,,,POINT (2.2935482 48.8694128),62,35,6235
25623915,48.868594,2.2929243,4,,,POINT (2.2929243 48.868594),61,35,6135
25623918,48.8687015,2.2925456,3,,,POINT (2.2925456 48.8687015),61,34,6134
25623920,48.868461,2.2934028,4,,,POINT (2.2934028 48.868461),61,35,6135
25623928,48.8678537,2.2918909,4,traffic_signals,,POINT (2.2918909 48.8678537),60,34,6034
25623937,48.8656711,2.2926731,5,,,POINT (2.2926731 48.8656711),57,34,5734
25623938,48.8665219,2.2907373,3,,,POINT (2.2907373 48.8665219),58,33,5833
25623939,48.8663501,2.2911282,3,,,POINT (2.2911282 48.8663501),58,34,5834
25623942,48.8649809,2.2903129,3,,,POINT (2.2903129 48.8649809),57,33,5733
25623945,48.8659203,2.2903469,1,,,POINT (2.2903469 48.8659203),58,33,5833
25623949,48.8649203,2.2915892,4,,,POINT (2.2915892 48.8649203),57,34,5734
25623951,48.8674504,2.2952389,4,traffic_signals,,POINT (2.2952389 48.8674504),59,36,5936
25623994,48.8689952,2.2915527,4,traffic_signals,,POINT (2.2915527 48.8689952),61,34,6134
25623995,48.8689189,2.2914977,4,traffic_signals,,POINT (2.2914977 48.8689189),61,34,6134
25623996,48.8678188,2.2907004,3,,,POINT (2.2907004 48.8678188),60,33,6033
25623998,48.8663815,2.2896651,3,,,POINT (2.2896651 48.8663815),58,33,5833
25623999,48.8661243,2.2894862,3,,,POINT (2.2894862 48.8661243),58,33,5833
25624001,48.8708164,2.2880361,3,,,POINT (2.2880361 48.8708164),63,32,6332
25624005,48.8685472,2.2989083,4,,,POINT (2.2989083 48.8685472),61,38,6138
