u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,access,width,junction
2706038566,2706038517,0,264955006,True,,翻身路,secondary,False,138.824,"LINESTRING (113.8879674 22.5652505, 113.8879704 22.5652476, 113.8884441 22.5647967, 113.8889006 22.5643472)",,,,,,,
2706038567,11494774922,0,674357182,False,,开屏路,tertiary,False,280.792,"LINESTRING (113.8775291 22.5702178, 113.8795272 22.5719419)",,,,,,,
2706038567,278936241,0,239028008,True,1,宝安大道辅路,secondary,False,211.534,"LINESTRING (113.8775291 22.5702178, 113.8771105 22.5705875, 113.8766784 22.5709607, 113.876537 22.5710726, 113.8759824 22.5714716)",,,,,,,
2706038570,2706038548,0,264955006,True,,翻身路,secondary,False,16.914,"LINESTRING (113.8978108 22.5568165, 113.8979352 22.5567168)",,,,,,,
2706038570,5594915637,0,585481082,True,,新安一路,primary,False,54.153,"LINESTRING (113.8978108 22.5568165, 113.8974266 22.5564829)",,,,,,,
2706038576,11494774936,0,264955013,False,,河东工业路,tertiary,True,24.561,"LINESTRING (113.8836935 22.5755054, 113.8835178 22.5753555)",,,,,,,
2706038576,6315483478,0,239064287,True,,广深公路辅路,primary,False,150.40699999999998,"LINESTRING (113.8836935 22.5755054, 113.8843766 22.5748746, 113.8847341 22.5745534)",,,,,,,
2706038578,2706038592,0,264955006,True,,翻身路,secondary,False,184.57399999999998,"LINESTRING (113.891314 22.5620177, 113.8914463 22.5618876, 113.8924605 22.5609034, 113.8925524 22.5608146)",,,,,,,
2706038590,6315483469,0,237904516,True,,翻身路,secondary,False,246.64,"LINESTRING (113.8804213 22.572715, 113.8787674 22.5743236)",,,,,,,
2706038590,11494774921,0,264955013,False,,河东工业路,tertiary,False,77.238,"LINESTRING (113.8804213 22.572715, 113.880974 22.5731862)",,,,,,,
2706038590,2706038463,0,264955013,False,,河东工业路,tertiary,True,10.155,"LINESTRING (113.8804213 22.572715, 113.8803499 22.5726518)",,,,,,,
2706038592,2353196307,0,226526602,False,,兴华一路,tertiary,False,10.732,"LINESTRING (113.8925524 22.5608146, 113.8926271 22.5608821)",,,,,,,
2706038592,2353240030,0,226526602,False,,兴华一路,tertiary,True,149.918,"LINESTRING (113.8925524 22.5608146, 113.8924663 22.5607367, 113.8914856 22.5598942)",,,,,,,
2706038592,2706038465,0,264955006,True,,翻身路,secondary,False,244.697,"LINESTRING (113.8925524 22.5608146, 113.8927619 22.560627, 113.8943789 22.5594025)",,,,,,,
2706038600,5179675504,0,101315896,True,,兴华一路,secondary,False,154.299,"LINESTRING (113.8867685 22.5558841, 113.8856668 22.5549405)",,,,,,,
2706038600,2696866021,0,239302779,False,,银晖路,tertiary,False,10.277,"LINESTRING (113.8867685 22.5558841, 113.8868371 22.5558168)",,,,,,,
2706038600,5189066384,0,239302779,False,,银晖路,tertiary,True,146.58100000000002,"LINESTRING (113.8867685 22.5558841, 113.8866805 22.5559706, 113.8857905 22.5568443)",,,,,,,
2706038602,2468423238,0,640773433,True,,裕安一路,secondary,False,10.245,"LINESTRING (113.8862477 22.5669264, 113.8863205 22.5669894)",,,,,,,
2706038602,2706038566,0,264955006,True,,翻身路,secondary,False,256.726,"LINESTRING (113.8862477 22.5669264, 113.8875714 22.5656346, 113.8879674 22.5652505)",,,,,,,
2706038607,2471737276,0,101315995,True,,创业一路,primary,False,149.2,"LINESTRING (113.8894291 22.5638125, 113.888353 22.5629109)",,,,,,,
2706038607,2706038495,0,264955006,True,,翻身路,secondary,False,18.639,"LINESTRING (113.8894291 22.5638125, 113.8895545 22.5636913)",,,,,,,
2706038613,6315483479,0,239379316,False,,自由路,tertiary,False,153.073,"LINESTRING (113.8823552 22.5743639, 113.8833958 22.5733781)",,,,,,,
2706038613,11494774904,0,239379316,False,,自由路,tertiary,True,87.497,"LINESTRING (113.8823552 22.5743639, 113.8817603 22.5749273)",,,,,,,
2706038613,11494774936,0,264955013,False,,河东工业路,tertiary,False,162.501,"LINESTRING (113.8823552 22.5743639, 113.8835178 22.5753555)",,,,,,,
2706038613,11494774903,0,264955013,False,,河东工业路,tertiary,True,65.591,"LINESTRING (113.8823552 22.5743639, 113.8818859 22.5739637)",,,,,,,
2706043590,2471738314,0,239379586,False,,,residential,False,11.588,"LINESTRING (113.9010666 22.5543193, 113.9011501 22.5543894)",,,,,,,
2706043590,2471737863,0,239379586,False,,,residential,True,217.586,"LINESTRING (113.9010666 22.5543193, 113.8994986 22.5530032)",,,,,,,
2706043590,4898881078,0,264955661,True,,翻身路,secondary,False,109.805,"LINESTRING (113.9010666 22.5543193, 113.9018892 22.5536884)",,,,,,,
2706043598,2471737858,0,239379584,False,,新乐路,tertiary,False,10.622,"LINESTRING (113.8986203 22.5561933, 113.8986967 22.5562577)",,,,,,,
2706043598,2471737862,0,239379584,False,,新乐路,tertiary,True,167.864,"LINESTRING (113.8986203 22.5561933, 113.8974139 22.5551746)",,,,,,,
2706043598,2706043611,0,264955661,True,,翻身路,secondary,False,149.832,"LINESTRING (113.8986203 22.5561933, 113.8997432 22.5553329)",,,,,,,
2706043611,2471737871,0,239379583,False,,,residential,True,190.754,"LINESTRING (113.8997432 22.5553329, 113.8983955 22.5541523)",,,,,,,
2706043611,2706043590,0,264955661,True,,翻身路,secondary,False,176.555,"LINESTRING (113.8997432 22.5553329, 113.9010666 22.5543193)",,,,,,,
2706705915,2696420923,0,263960703,False,,,unclassified,True,121.375,"LINESTRING (113.8323794 22.6020328, 113.8319027 22.6030317)",,,,,,,
2706705915,2696420923,1,"[262686688, 265012986]",False,,,unclassified,"[False, True]",517.728,"LINESTRING (113.8323794 22.6020328, 113.8306065 22.6013159, 113.8301349 22.6023089, 113.8303391 22.6023924, 113.8310242 22.6026725, 113.8317107 22.6029532, 113.8319027 22.6030317)",,,,,,,
2706705915,1169609140,0,"[101317485, 263960703]",False,,,unclassified,"[False, True]",138.609,"LINESTRING (113.8323794 22.6020328, 113.8328746 22.6010122, 113.8330131 22.6010218)",,,,,,,
2706705926,2706706157,0,265013007,False,,,unclassified,False,109.272,"LINESTRING (113.8336731 22.6138393, 113.8346482 22.6142336)",,,,,,,
2706705926,2706706048,0,575911600,False,,,unclassified,False,44.788,"LINESTRING (113.8336731 22.6138393, 113.8335103 22.614213)",,,,,,,
2706705926,2706706210,0,575911600,False,,,unclassified,True,25.094,"LINESTRING (113.8336731 22.6138393, 113.8335917 22.6136265)",,,,,,,
2706705928,2706706157,0,265012990,False,,,unclassified,False,45.132,"LINESTRING (113.8344756 22.6146069, 113.8346482 22.6142336)",,,,,,,
2706705928,2706706065,0,265012990,False,,,unclassified,True,42.463,"LINESTRING (113.8344756 22.6146069, 113.8343157 22.6149591)",,,,,,,
2706705928,2706706048,0,265013012,False,,,unclassified,False,108.333,"LINESTRING (113.8344756 22.6146069, 113.8335103 22.614213)",,,,,,,
2706705928,2706706177,0,265013012,False,,,unclassified,True,142.494,"LINESTRING (113.8344756 22.6146069, 113.8357453 22.615125)",,,,,,,
2706705944,2706706050,0,265013021,False,,,unclassified,True,50.523,"LINESTRING (113.8346322 22.615432, 113.8341838 22.6152446)",,,,,,,
2706705957,5268307428,0,265012994,True,,航站四路,tertiary,False,9.164,"LINESTRING (113.8288034 22.625697, 113.8287787 22.6256178)",,,,,,,
2706705957,5268307458,0,265013022,True,,,tertiary,False,34.608999999999995,"LINESTRING (113.8288034 22.625697, 113.8287045 22.6256852, 113.8286155 22.6256769, 113.8284679 22.6256665)",,,,,,,
2706706024,2706706065,0,265012989,False,,,unclassified,True,117.813,"LINESTRING (113.8353676 22.615383, 113.8343157 22.6149591)",,,,,,,
2706706024,2706706073,0,265013020,False,,,unclassified,False,70.003,"LINESTRING (113.8353676 22.615383, 113.8351042 22.6159637)",,,,,,,
2706706024,2706706177,0,265012989,False,,,unclassified,False,66.607,"LINESTRING (113.8353676 22.615383, 113.8355858 22.6154734, 113.8357453 22.615125)",,,,,,,
2706706048,2706705928,0,265013012,False,,,unclassified,True,108.333,"LINESTRING (113.8335103 22.614213, 113.8344756 22.6146069)",,,,,,,
2706706048,2706705926,0,575911600,False,,,unclassified,True,44.788,"LINESTRING (113.8335103 22.614213, 113.8336731 22.6138393)",,,,,,,
2706706048,2706706050,0,"[575911600, 265013021]",False,,,unclassified,False,167.973,"LINESTRING (113.8335103 22.614213, 113.8332965 22.6147041, 113.8341838 22.6152446)",,,,,,,
2706706050,2706706065,0,265012990,False,,,unclassified,False,34.513,"LINESTRING (113.8341838 22.6152446, 113.8343157 22.6149591)",,,,,,,
2706706050,2706705944,0,265013021,False,,,unclassified,False,50.523,"LINESTRING (113.8341838 22.6152446, 113.8346322 22.615432)",,,,,,,
2706706050,2706706048,0,"[575911600, 265013021]",False,,,unclassified,True,167.973,"LINESTRING (113.8341838 22.6152446, 113.8332965 22.6147041, 113.8335103 22.614213)",,,,,,,
2706706054,2683544926,0,262686687,False,,,unclassified,False,153.526,"LINESTRING (113.8361711 22.6148494, 113.8367594 22.61358)",,,,,,,
2706706054,2683544929,0,262686687,False,,,unclassified,True,31.131,"LINESTRING (113.8361711 22.6148494, 113.8360518 22.6151068)",,,,,,,
2706706054,2706706157,0,265013007,False,,,unclassified,True,170.659,"LINESTRING (113.8361711 22.6148494, 113.8347239 22.6142642, 113.8346482 22.6142336)",,,,,,,
2706706065,2706706024,0,265012989,False,,,unclassified,False,117.813,"LINESTRING (113.8343157 22.6149591, 113.8353676 22.615383)",,,,,,,
2706706065,2706705928,0,265012990,False,,,unclassified,False,42.463,"LINESTRING (113.8343157 22.6149591, 113.8344756 22.6146069)",,,,,,,
2706706065,2706706050,0,265012990,False,,,unclassified,True,34.513,"LINESTRING (113.8343157 22.6149591, 113.8341838 22.6152446)",,,,,,,
2706706073,2683545072,0,262686696,False,,,unclassified,False,52.47,"LINESTRING (113.8351042 22.6159637, 113.835598 22.6160857)",,,,,,,
2706706073,2706706024,0,265013020,False,,,unclassified,True,70.003,"LINESTRING (113.8351042 22.6159637, 113.8353676 22.615383)",,,,,,,
2706706073,5525069751,0,262686696,False,,,unclassified,True,35.42,"LINESTRING (113.8351042 22.6159637, 113.8350365 22.615947, 113.8348188 22.6157919)",,,,,,,
2706706098,5067646360,0,"[265012984, 759106786]",False,,新港务大道,"['tertiary', 'unclassified']",True,234.599,"LINESTRING (113.8077451 22.6089186, 113.8081731 22.6083189, 113.8090054 22.6071586)",,,,,,,
2706706113,2468487786,0,636231328,True,,宝源路,primary,False,51.138999999999996,"LINESTRING (113.8267606 22.6082581, 113.8267521 22.6081135, 113.8267669 22.6079445, 113.8267898 22.6078005)",,,,,,,
2706706116,5267759150,0,265013013,False,,,unclassified,False,98.94,"LINESTRING (113.8241389 22.6127067, 113.8237678 22.6135279)",,,,,,,
2706706116,2706706204,0,265012987,False,,,unclassified,False,55.876999999999995,"LINESTRING (113.8241389 22.6127067, 113.8242497 22.6126886, 113.8244017 22.6126374, 113.8245554 22.612649, 113.82467 22.6126645)",,,,,,,
2706706116,2706706218,0,265012987,False,,,unclassified,True,1637.984,"LINESTRING (113.8241389 22.6127067, 113.8185936 22.6100465, 113.81852 22.6100053, 113.8182512 22.609882, 113.8099834 22.6059078)",,,,,,,
2706706157,2706705928,0,265012990,False,,,unclassified,True,45.132,"LINESTRING (113.8346482 22.6142336, 113.8344756 22.6146069)",,,,,,,
2706706157,2706705926,0,265013007,False,,,unclassified,True,109.272,"LINESTRING (113.8346482 22.6142336, 113.8336731 22.6138393)",,,,,,,
2706706157,2706706054,0,265013007,False,,,unclassified,False,170.659,"LINESTRING (113.8346482 22.6142336, 113.8347239 22.6142642, 113.8361711 22.6148494)",,,,,,,
2706706158,5267895568,0,545006861,True,1,,secondary_link,False,69.999,"LINESTRING (113.8274988 22.6085714, 113.8273277 22.608547, 113.8272123 22.6085433, 113.8271168 22.6085617, 113.8270058 22.6086248, 113.8269376 22.608685, 113.8268953 22.6087377)",,,,,no,,
2706706158,5999815649,0,656637002,True,,内环路,secondary,False,68.208,"LINESTRING (113.8274988 22.6085714, 113.8270604 22.6083911, 113.8268943 22.6083169)",Y229,,,,,,
2706706177,2706706193,0,265012989,False,,,unclassified,False,14.59,"LINESTRING (113.8357453 22.615125, 113.8357979 22.6150031)",,,,,,,
2706706177,2706705928,0,265013012,False,,,unclassified,False,142.494,"LINESTRING (113.8357453 22.615125, 113.8344756 22.6146069)",,,,,,,
2706706177,2706706024,0,265012989,False,,,unclassified,True,66.607,"LINESTRING (113.8357453 22.615125, 113.8355858 22.6154734, 113.8353676 22.615383)",,,,,,,
2706706179,5267895263,0,265012994,True,,航站四路,tertiary,False,46.944,"LINESTRING (113.828935 22.6204631, 113.8290513 22.6200548)",,,,,,,
2706706179,4748092922,0,"[545006856, 545101858]",True,,"['领航二路', '空港一道']",tertiary,False,2911.249,"LINESTRING (113.828935 22.6204631, 113.828939 22.6203884, 113.8289312 22.620343, 113.8289164 22.6202969, 113.8288937 22.6202542, 113.8288849 22.6202402, 113.8288575 22.6202085, 113.8288095 22.6201727, 113.8287272 22.620122, 113.8280097 22.619793, 113.8279594 22.6197571, 113.8279137 22.6197149, 113.827884 22.6196727, 113.8278634 22.6196306, 113.8278474 22.6195588, 113.8278497 22.6195124, 113.8278634 22.6194555, 113.8278886 22.6193943, 113.8288757 22.6176077, 113.8288979 22.6175604, 113.8289118 22.6175119, 113.8289123 22.6174688, 113.8288984 22.6174227, 113.8288664 22.617385, 113.8288222 22.6173544, 113.8184648 22.6124628, 113.8183916 22.6124312, 113.8183345 22.6124164, 113.8182682 22.6124038, 113.8181791 22.6123974, 113.8180991 22.6123974, 113.8179963 22.612408, 113.8179072 22.6124312, 113.8178158 22.6124692, 113.817745 22.6125177, 113.8176764 22.6125704, 113.8176284 22.612621, 113.8175781 22.6126801, 113.8175324 22.6127539, 113.8174822 22.6128425, 113.8139603 22.6192505, 113.8124786 22.6219464, 113.8124475 22.6219856, 113.8123479 22.6221108)",,,,,,,
