osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
3325509286,22.6741576,113.789908,1,,,POINT (113.789908 22.6741576),55,3,5503,22.6733547605,113.7887051965,0.1523129481079595
3325509358,22.6735443,113.7970692,4,,,POINT (113.7970692 22.6735443),55,4,5504,22.6733547605,113.7971557955,0.02287205076577262
2129281599,22.6738667,113.8057355,3,,,POINT (113.8057355 22.6738667),55,5,5505,22.6733547605,113.8056063945,0.05844596746741625
3008788419,22.6731344,113.8132564,3,,,POINT (113.8132564 22.6731344),55,6,5506,22.6733547605,113.8140569935,0.08571890059261995
813189986,22.6733697,113.822997,3,,,POINT (113.822997 22.6733697),55,7,5507,22.6733547605,113.8225075925,0.05024141135024439
8944430430,22.6734958,113.8310153,4,,,POINT (113.8310153 22.6734958),55,8,5508,22.6733547605,113.8309581915,0.016741725343195128
3664472810,22.6728439,113.8656285,3,,,POINT (113.8656285 22.6728439),55,12,5512,22.6733547605,113.8647605875,0.10562478375154667
10712563006,22.6719944,113.875025,1,,,POINT (113.875025 22.6719944),55,13,5513,22.6733547605,113.8732111865,0.23982223518055543
2464853612,22.6722595,113.8843037,4,,,POINT (113.8843037 22.6722595),55,14,5514,22.6733547605,113.8816617855,0.2971677363702178
3051601776,22.673125,113.8898456,1,,,POINT (113.8898456 22.673125),55,15,5515,22.6733547605,113.8901123845,0.03744282407125014
8948073349,22.6740739,113.8968758,3,,,POINT (113.8968758 22.6740739),55,16,5516,22.6733547605,113.8985629835,0.19068407571279533
3123730627,22.6751435,113.9070775,3,,,POINT (113.9070775 22.6751435),55,17,5517,22.6733547605,113.9070135825,0.19900684145239886
3123731531,22.6746257,113.9161892,4,,,POINT (113.9161892 22.6746257),55,18,5518,22.6733547605,113.9154641815,0.15970421311763838
6237383644,22.6734689,113.922385,3,,,POINT (113.922385 22.6734689),55,19,5519,22.6733547605,113.9239147805,0.15747000420933296
2741489790,22.6731833,113.9301149,3,,,POINT (113.9301149 22.6731833),55,20,5520,22.6733547605,113.9323653795,0.23168849550690604
10794996641,22.6745409,113.9410156,3,,,POINT (113.9410156 22.6745409),55,21,5521,22.6733547605,113.9408159785,0.13347347940479878
9627908524,22.6747162,113.975304,1,,,POINT (113.975304 22.6747162),55,25,5525,22.6733547605,113.97461837450001,0.16693114641767728
9627878359,22.6741318,113.9839406,3,,,POINT (113.9839406 22.6741318),55,26,5526,22.6733547605,113.98306897350001,0.12435097660021956
2747844664,22.6734668,113.9922,3,,,POINT (113.9922 22.6734668),55,27,5527,22.6733547605,113.99151957250001,0.07091573761262027
7913382870,22.6726873,113.9996007,4,,,POINT (113.9996007 22.6726873),55,28,5528,22.6733547605,113.99997017150001,0.08333902359103304
10864177425,22.6734,114.00921,1,,,POINT (114.00921 22.6734),55,29,5529,22.6733547605,114.00842077050001,0.08113221592615205
9211436377,22.6737531,114.0169678,1,,,POINT (114.0169678 22.6737531),55,30,5530,22.6733547605,114.01687136950001,0.045384892441321885
7911781441,22.6729229,114.0265634,3,,,POINT (114.0265634 22.6729229),55,31,5531,22.6733547605,114.02532196850001,0.13612439771042478
9211436263,22.6734118,114.0344826,3,,,POINT (114.0344826 22.6734118),55,32,5532,22.6733547605,114.03377256750001,0.07312595854909645
7275108493,22.6733676,114.0421987,3,,,POINT (114.0421987 22.6733676),55,33,5533,22.6733547605,114.04222316650001,0.002887887526109886
9651856344,22.6735874,114.0516125,3,,,POINT (114.0516125 22.6735874),55,34,5534,22.6733547605,114.05067376550001,0.0997288494192199
9651856191,22.6720754,114.0589219,3,,,POINT (114.0589219 22.6720754),55,35,5535,22.6733547605,114.05912436450001,0.14376710249314348
11494814913,22.6732899,114.0696569,1,,,POINT (114.0696569 22.6732899),55,36,5536,22.6733547605,114.06757496350001,0.21373157575081736
9061439549,22.6734824,114.1172395,3,,,POINT (114.1172395 22.6734824),55,42,5542,22.6733547605,114.1182785575,0.10754940900039069
10784012587,22.6717123,114.1268206,3,,,POINT (114.1268206 22.6717123),55,43,5543,22.6733547605,114.1267291565,0.18287411122212285
9812121428,22.6734321,114.1367337,3,,,POINT (114.1367337 22.6734321),55,44,5544,22.6733547605,114.1351797555,0.15966875085880253
9812091496,22.6733259,114.1463366,3,,,POINT (114.1463366 22.6733259),55,45,5545,22.6733547605,114.1436303545,0.2776834202616351
2779248505,22.6746692,114.1493944,3,,,POINT (114.1493944 22.6746692),55,46,5546,22.6733547605,114.1520809535,0.3119961078652357
761227890,22.6742929,114.1566001,3,,,POINT (114.1566001 22.6742929),55,47,5547,22.6733547605,114.1605315525,0.4166419360410566
653150785,22.6750957,114.1903427,1,,,POINT (114.1903427 22.6750957),55,51,5551,22.6733547605,114.1943339485,0.45295625145017476
1825093985,22.6730029,114.2031864,3,,,POINT (114.2031864 22.6730029),55,52,5552,22.6733547605,114.2027845475,0.05683965238248974
3379367689,22.6722982,114.211335,3,,,POINT (114.211335 22.6722982),55,53,5553,22.6733547605,114.2112351465,0.11793003363548836
3377653640,22.6736674,114.21915,1,,,POINT (114.21915 22.6736674),55,54,5554,22.6733547605,114.2196857455,0.06503873289588401
3391040444,22.6727455,114.2246605,1,,,POINT (114.2246605 22.6727455),55,55,5555,22.6733547605,114.2281363445,0.3630053624282348
11124373438,22.671749,114.28278,3,,,POINT (114.28278 22.671749),55,61,5561,22.6733547605,114.2788399385,0.4419343510184974
11124373304,22.6732254,114.2873849,3,,,POINT (114.2873849 22.6732254),55,62,5562,22.6733547605,114.2872905375,0.017339036079964832
11124373308,22.6723524,114.2932438,1,,,POINT (114.2932438 22.6723524),55,63,5563,22.6733547605,114.2957411365,0.2794231309303778
3204565761,22.6727768,114.3038656,3,,,POINT (114.3038656 22.6727768),55,64,5564,22.6733547605,114.3041917355,0.07245594344015928
3204565790,22.6741369,114.3127411,3,,,POINT (114.3127411 22.6741369),55,65,5565,22.6733547605,114.3126423345,0.08755831324464934
3204565841,22.6739617,114.3221678,3,,,POINT (114.3221678 22.6739617),55,66,5566,22.6733547605,114.3210929335,0.1292941517778764
3204490588,22.6750838,114.325758,4,,,POINT (114.325758 22.6750838),55,67,5567,22.6733547605,114.3295435325,0.43337944812258344
9737792018,22.6733131,114.3361068,3,,,POINT (114.3361068 22.6733131),55,68,5568,22.6733547605,114.3379941315,0.19369847353540634
7255096077,22.672141,114.3541033,4,,,POINT (114.3541033 22.672141),55,70,5570,22.6733547605,114.3548953295,0.15754074044888589
5568693676,22.6751654,114.3629102,3,17,motorway_junction,POINT (114.3629102 22.6751654),55,71,5571,22.6733547605,114.3633459285,0.20623769176819284
2320038493,22.6759381,113.7708575,3,,,POINT (113.7708575 22.6759381),56,1,5601,22.6771612715,113.7718039985,0.16712025588483512
6482103794,22.6778276,113.7795237,3,,,POINT (113.7795237 22.6778276),56,2,5602,22.6771612715,113.7802545975,0.10541827941857641
2129281623,22.677831,113.788117,4,,,POINT (113.788117 22.677831),56,3,5603,22.6771612715,113.7887051965,0.09585262518721649
5545905430,22.67738,113.7969449,3,,,POINT (113.7969449 22.67738),56,4,5604,22.6771612715,113.7971557955,0.03255334182702081
3663496142,22.6772118,113.8054621,3,,,POINT (113.8054621 22.6772118),56,5,5605,22.6771612715,113.8056063945,0.015834724235981902
9175863216,22.6772765,113.8143934,3,,,POINT (113.8143934 22.6772765),56,6,5606,22.6771612715,113.8140569935,0.03681633569927237
11571645587,22.6769586,113.8228484,3,,,POINT (113.8228484 22.6769586),56,7,5607,22.6771612715,113.8225075925,0.041599560719755284
3016127560,22.6771435,113.8309745,3,,,POINT (113.8309745 22.6771435),56,8,5608,22.6771612715,113.8309581915,0.0025893383525843992
3016271310,22.6777407,113.835946,1,,,POINT (113.835946 22.6777407),56,9,5609,22.6771612715,113.8394087905,0.36107177594852524
3008465746,22.6773569,113.843776,3,,,POINT (113.843776 22.6773569),56,10,5610,22.6771612715,113.8478593895,0.4195143098384339
5925615255,22.6773395,113.8582605,3,,,POINT (113.8582605 22.6773395),56,11,5611,22.6771612715,113.8563099885,0.20109863163035593
10123197371,22.6787623,113.8646709,3,,,POINT (113.8646709 22.6787623),56,12,5612,22.6771612715,113.8647605875,0.17826389685761596
3051598714,22.675298,113.885082,1,,,POINT (113.885082 22.675298),56,14,5614,22.6771612715,113.8816617855,0.4075110504104926
8948073462,22.6754716,113.8930354,4,,,POINT (113.8930354 22.6754716),56,15,5615,22.6771612715,113.8901123845,0.3538920342209012
8948073449,22.6759938,113.897084,3,,,POINT (113.897084 22.6759938),56,16,5616,22.6771612715,113.8985629835,0.1996952004169968
3123731549,22.6768199,113.9087631,1,,,POINT (113.9087631 22.6768199),56,17,5617,22.6771612715,113.9070135825,0.18346806313062908
3123731541,22.6778133,113.9145255,3,,,POINT (113.9145255 22.6778133),56,18,5618,22.6771612715,113.9154641815,0.12054733477848903
4219553398,22.6770581,113.9238706,3,,,POINT (113.9238706 22.6770581),56,19,5619,22.6771612715,113.9239147805,0.012335193480542657
5835967687,22.6774972,113.9333147,3,,,POINT (113.9333147 22.6774972),56,20,5620,22.6771612715,113.9323653795,0.10431600997001667
8709588984,22.6766487,113.9402576,3,,,POINT (113.9402576 22.6766487),56,21,5621,22.6771612715,113.9408159785,0.08081149760730046
11056952759,22.6753309,113.9481527,1,,,POINT (113.9481527 22.6753309),56,22,5622,22.6771612715,113.9492665775,0.2334186840075261
10946711212,22.6773415,113.9680883,1,,,POINT (113.9680883 22.6773415),56,24,5624,22.6771612715,113.9661677755,0.19805959371942877
10566863092,22.6782828,113.975374,3,,,POINT (113.975374 22.6782828),56,25,5625,22.6771612715,113.97461837450001,0.14684144804752836
10794996235,22.6761223,113.981025,1,,,POINT (113.981025 22.6761223),56,26,5626,22.6771612715,113.98306897350001,0.23942633202508987
10760393099,22.6775439,113.9916324,3,,,POINT (113.9916324 22.6775439),56,27,5627,22.6771612715,113.99151957250001,0.04409301483624267
9168697165,22.6784149,114.0009819,4,,,POINT (114.0009819 22.6784149),56,28,5628,22.6771612715,113.99997017150001,0.17379963219334202
9168697081,22.676482,114.0079998,1,,,POINT (114.0079998 22.676482),56,29,5629,22.6771612715,114.00842077050001,0.0870085423880558
2755507708,22.6768572,114.0175402,1,,,POINT (114.0175402 22.6768572),56,30,5630,22.6771612715,114.01687136950001,0.07649878847782501
2755507700,22.6775986,114.0232757,4,,,POINT (114.0232757 22.6775986),56,31,5631,22.6771612715,114.02532196850001,0.21550233750687348
7213096851,22.6771217,114.0328037,3,,,POINT (114.0328037 22.6771217),56,32,5632,22.6771612715,114.03377256750001,0.09950185243420667
11566499862,22.6771772,114.0440622,3,,,POINT (114.0440622 22.6771772),56,33,5633,22.6771612715,114.04222316650001,0.18869065948929864
3376605141,22.6764276,114.0509992,1,,,POINT (114.0509992 22.6764276),56,34,5634,22.6771612715,114.05067376550001,0.0881488888799095
9651856162,22.6768098,114.0582269,3,,,POINT (114.0582269 22.6768098),56,35,5635,22.6771612715,114.05912436450001,0.10002944521158708
11494814894,22.6783185,114.0640942,3,,,POINT (114.0640942 22.6783185),56,36,5636,22.6771612715,114.06757496350001,0.3795955778580634
803652704,22.6774108,114.102889,3,,,POINT (114.102889 22.6774108),56,40,5640,22.6771612715,114.1013773595,0.15755452398648087
9580826692,22.6775246,114.1071459,1,,,POINT (114.1071459 22.6775246),56,41,5641,22.6771612715,114.1098279585,0.2781251257967271
9060502018,22.6770692,114.1171669,3,,,POINT (114.1171669 22.6770692),56,42,5642,22.6771612715,114.1182785575,0.11451316874010974
2721255581,22.6774182,114.127291,1,,,POINT (114.127291 22.6774182),56,43,5643,22.6771612715,114.1267291565,0.06433556598760103
9812121421,22.6766183,114.1353383,3,,,POINT (114.1353383 22.6766183),56,44,5644,22.6771612715,114.1351797555,0.0625285596551638
9812121457,22.676228,114.1412414,4,,,POINT (114.1412414 22.676228),56,45,5645,22.6771612715,114.1436303545,0.2661679960445804
2779248955,22.6776836,114.1512933,3,,,POINT (114.1512933 22.6776836),56,46,5646,22.6771612715,114.1520809535,0.09951835786169601
9812121293,22.6770124,114.1577222,1,,,POINT (114.1577222 22.6770124),56,47,5647,22.6771612715,114.1605315525,0.2887108955172955
268641912,22.6762232,114.1971201,3,,,POINT (114.1971201 22.6762232),56,51,5651,22.6771612715,114.1943339485,0.30429292721448215
6444313818,22.677802,114.2031889,3,,,POINT (114.2031889 22.677802),56,52,5652,22.6771612715,114.2027845475,0.08244416314125097
4875637812,22.6790571,114.2100942,3,2863,motorway_junction,POINT (114.2100942 22.6790571),56,53,5653,22.6771612715,114.2112351465,0.24112681136392264
10732505862,22.67717,114.2196473,3,,,POINT (114.2196473 22.67717),56,54,5654,22.6771612715,114.2196857455,0.004062109313568362
9904395032,22.6787547,114.2305283,3,,,POINT (114.2305283 22.6787547),56,55,5655,22.6771612715,114.2281363445,0.30268667835183566
3139121604,22.6767059,114.2340524,3,,,POINT (114.2340524 22.6767059),56,56,5656,22.6771612715,114.2365869435,0.2649251165263444
9604656321,22.6778366,114.2491737,1,,,POINT (114.2491737 22.6778366),56,57,5657,22.6771612715,114.2450375425,0.4309559686723374
3207727255,22.676837,114.2954426,3,,,POINT (114.2954426 22.676837),56,63,5663,22.6771612715,114.2957411365,0.0473106450588328
11124373123,22.6774395,114.3040393,3,,,POINT (114.3040393 22.6774395),56,64,5664,22.6771612715,114.3041917355,0.03466603440891223
3207753853,22.6766096,114.3132706,3,,,POINT (114.3132706 22.6766096),56,65,5665,22.6771612715,114.3126423345,0.08898301404503785
3204565766,22.6774634,114.3210942,3,,,POINT (114.3210942 22.6774634),56,66,5666,22.6771612715,114.3210929335,0.0335954076900334
4843638647,22.6779174,114.3295552,3,,,POINT (114.3295552 22.6779174),56,67,5667,22.6771612715,114.3295435325,0.08408617435364857
3204490650,22.6756654,114.3380932,4,,,POINT (114.3380932 22.6756654),56,68,5668,22.6771612715,114.3379941315,0.1666435955030652
7255119790,22.6780595,114.3455421,3,,,POINT (114.3455421 22.6780595),56,69,5669,22.6771612715,114.3464447305,0.13620578261282063
3129520003,22.6766858,114.3566183,1,,,POINT (114.3566183 22.6766858),56,70,5670,22.6771612715,114.3548953295,0.18451166222591575
6246993762,22.6765903,114.3651019,3,,,POINT (114.3651019 22.6765903),56,71,5671,22.6771612715,114.3633459285,0.1910202659923564
2320038510,22.6817226,113.7729227,3,,,POINT (113.7729227 22.6817226),57,1,5701,22.680967782499998,113.7718039985,0.14218852492857084
3368118552,22.6815244,113.7805775,4,,,POINT (113.7805775 22.6815244),57,2,5702,22.680967782499998,113.7802545975,0.0702014090501471
2718677594,22.6822772,113.7880126,4,,,POINT (113.7880126 22.6822772),57,3,5703,22.680967782499998,113.7887051965,0.16201434815535332
1116415402,22.6819309,113.7968601,3,,,POINT (113.7968601 22.6819309),57,4,5704,22.680967782499998,113.7971557955,0.11130773508515589
3663496206,22.6793085,113.8051846,3,,,POINT (113.8051846 22.6793085),57,5,5705,22.680967782499998,113.8056063945,0.1895107974280708
3008788422,22.6791409,113.8156627,3,,,POINT (113.8156627 22.6791409),57,6,5706,22.680967782499998,113.8140569935,0.2615436925183316
3663496173,22.680524,113.8224224,3,,,POINT (113.8224224 22.680524),57,7,5707,22.680967782499998,113.8225075925,0.050114451130199716
6063301610,22.6809973,113.8296086,3,,,POINT (113.8296086 22.6809973),57,8,5708,22.680967782499998,113.8309581915,0.13850130542744826
8944430453,22.6818182,113.838072,3,,traffic_signals,POINT (113.838072 22.6818182),57,9,5709,22.680967782499998,113.8394087905,0.16658856686643123
2320106514,22.6796634,113.8444707,3,,,POINT (113.8444707 22.6796634),57,10,5710,22.680967782499998,113.8478593895,0.3767082894542174
10123197353,22.6810485,113.8651961,1,,,POINT (113.8651961 22.6810485),57,12,5712,22.680967782499998,113.8647605875,0.04557428466514761
2705290335,22.6809714,113.8774101,1,,,POINT (113.8774101 22.6809714),57,13,5713,22.680967782499998,113.8732111865,0.43079108608705985
4751024049,22.6815632,113.8878112,3,,,POINT (113.8878112 22.6815632),57,15,5715,22.680967782499998,113.8901123845,0.24519900229009162
3123731639,22.6797353,113.9111905,1,,,POINT (113.9111905 22.6797353),57,17,5717,22.680967782499998,113.9070135825,0.4499164020003969
4219553418,22.6809099,113.9241888,1,,,POINT (113.9241888 22.6809099),57,19,5719,22.680967782499998,113.9239147805,0.028840603171453878
4219553244,22.6815001,113.9318152,3,,,POINT (113.9318152 22.6815001),57,20,5720,22.680967782499998,113.9323653795,0.08179074417785888
4219553401,22.6807317,113.9408529,3,,,POINT (113.9408529 22.6807317),57,21,5721,22.680967782499998,113.9408159785,0.026523068369188614
11533915163,22.6810263,113.947815,1,,,POINT (113.947815 22.6810263),57,22,5722,22.680967782499998,113.9492665775,0.1490678085913073
10946711119,22.6815773,113.9610464,1,,,POINT (113.9610464 22.6815773),57,23,5723,22.680967782499998,113.9577171765,0.34822288574053817
10873247275,22.6806939,113.9666529,3,,,POINT (113.9666529 22.6806939),57,24,5724,22.680967782499998,113.9661677755,0.058349789496725424
8010738775,22.6806216,113.9743176,3,,,POINT (113.9743176 22.6806216),57,25,5725,22.680967782499998,113.97461837450001,0.04933557382057311
11390181833,22.6805044,113.9834878,1,,,POINT (113.9834878 22.6805044),57,26,5726,22.680967782499998,113.98306897350001,0.06709187597590034
7915860665,22.6812844,113.9908284,3,,,POINT (113.9908284 22.6812844),57,27,5727,22.680967782499998,113.99151957250001,0.07917004146347267
9168697252,22.6820573,113.9999753,3,,,POINT (113.9999753 22.6820573),57,28,5728,22.680967782499998,113.99997017150001,0.12114996106707798
2754531947,22.6798427,114.0095779,1,,,POINT (114.0095779 22.6798427),57,29,5729,22.680967782499998,114.00842077050001,0.17246631926551428
9167366724,22.6802296,114.0174059,3,,,POINT (114.0174059 22.6802296),57,30,5730,22.680967782499998,114.01687136950001,0.09871669185385366
4881119089,22.6820312,114.0264359,3,,,POINT (114.0264359 22.6820312),57,31,5731,22.680967782499998,114.02532196850001,0.16444803562387383
587736035,22.6814766,114.0333359,3,,,POINT (114.0333359 22.6814766),57,32,5732,22.680967782499998,114.03377256750001,0.07216728323463495
9748293416,22.6807281,114.0438612,3,,,POINT (114.0438612 22.6807281),57,33,5733,22.680967782499998,114.04222316650001,0.17015568068552125
267000489,22.6814918,114.0503597,3,,,POINT (114.0503597 22.6814918),57,34,5734,22.680967782499998,114.05067376550001,0.0665838613525845
587656163,22.680865,114.0587301,3,,,POINT (114.0587301 22.680865),57,35,5735,22.680967782499998,114.05912436450001,0.04203348495059406
