osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
42947922,40.6249881,-74.12473,,,3,POINT (-74.12473 40.6249881),30,23,3023,40.6246924185,-74.12461037300001,0.03439347129307551
43010649,40.6247044,-74.1190908,,turning_circle,1,POINT (-74.1190908 40.6247044),30,24,3024,40.6246924185,-74.11906609100001,0.002474593465877146
42955947,40.624585,-74.113101,,,3,POINT (-74.113101 40.624585),30,25,3025,40.6246924185,-74.113521809,0.03746938496005221
42980669,40.624104,-74.108039,,,4,POINT (-74.108039 40.624104),30,26,3026,40.6246924185,-74.107977527,0.0656345201695128
42960602,40.62463,-74.102501,,,3,POINT (-74.102501 40.62463),30,27,3027,40.6246924185,-74.10243324500001,0.008992807071674675
43005924,40.624432,-74.090838,,,3,POINT (-74.090838 40.624432),30,29,3029,40.6246924185,-74.09134468100001,0.05164397322949415
42973818,40.624633,-74.084974,,,3,POINT (-74.084974 40.624633),30,30,3030,40.6246924185,-74.08580039900001,0.07005698679810107
2798962443,40.6244341,-74.0801549,,,3,POINT (-74.0801549 40.6244341),30,31,3031,40.6246924185,-74.080256117,0.0299670241011383
42949749,40.624918,-74.075682,,,3,POINT (-74.075682 40.624918),30,32,3032,40.6246924185,-74.074711835,0.08563388605362889
2323022173,40.6249158,-74.0406553,,,3,POINT (-74.0406553 40.6249158),30,38,3038,40.6246924185,-74.041446143,0.0712159190405165
42487905,40.624734,-74.036426,,traffic_signals,4,POINT (-74.036426 40.624734),30,39,3039,40.6246924185,-74.03590186100001,0.04447616688219163
42466064,40.62501,-74.030427,,traffic_signals,4,POINT (-74.030427 40.62501),30,40,3040,40.6246924185,-74.03035757900001,0.035796170423584725
42465583,40.624321,-74.02475,,traffic_signals,4,POINT (-74.02475 40.624321),30,41,3041,40.6246924185,-74.02481329700001,0.041643907872869874
42487414,40.624879,-74.019632,,,3,POINT (-74.019632 40.624879),30,42,3042,40.6246924185,-74.019269015,0.036998671666804255
42525944,40.624896,-74.013409,,traffic_signals,4,POINT (-74.013409 40.624896),30,43,3043,40.6246924185,-74.013724733,0.03496401214067268
42460312,40.623915,-74.00726,,,4,POINT (-74.00726 40.623915),30,44,3044,40.6246924185,-74.008180451,0.11622111996873055
42474197,40.624821,-74.00273,,traffic_signals,4,POINT (-74.00273 40.624821),30,45,3045,40.6246924185,-74.00263616900001,0.01634415416299406
42468171,40.6245201,-73.9974839,,traffic_signals,4,POINT (-73.9974839 40.6245201),30,46,3046,40.6246924185,-73.99709188700001,0.03823238700405127
42490837,40.624855,-73.991944,,traffic_signals,4,POINT (-73.991944 40.624855),30,47,3047,40.6246924185,-73.99154760500001,0.03802628373593105
42490294,40.624323,-73.984962,,traffic_signals,3,POINT (-73.984962 40.624323),30,48,3048,40.6246924185,-73.986003323,0.09700977053173326
42488561,40.624653,-73.980985,,stop,4,POINT (-73.980985 40.624653),30,49,3049,40.6246924185,-73.980459041,0.044604688471832424
42495255,40.623724,-73.974626,,,4,POINT (-73.974626 40.623724),30,50,3050,40.6246924185,-73.97491475900001,0.11040645941204937
42485278,40.6243376,-73.9691109,,traffic_signals,4,POINT (-73.9691109 40.6243376),30,51,3051,40.6246924185,-73.96937047700001,0.04512814208570422
42528320,40.6248784,-73.9641737,,traffic_signals,4,POINT (-73.9641737 40.6248784),30,52,3052,40.6246924185,-73.96382619500001,0.03588593249403494
42492588,40.6254962,-73.9585396,,traffic_signals,4,POINT (-73.9585396 40.6254962),30,53,3053,40.6246924185,-73.95828191300001,0.09198425683739317
42489654,40.6237699,-73.9521281,,traffic_signals,4,POINT (-73.9521281 40.6237699),30,54,3054,40.6246924185,-73.952737631,0.11475555528584126
42477009,40.6242782,-73.9474201,,traffic_signals,4,POINT (-73.9474201 40.6242782),30,55,3055,40.6246924185,-73.947193349,0.049876374894844984
42473728,40.6249231,-73.9416841,,traffic_signals,4,POINT (-73.9416841 40.6249231),30,56,3056,40.6246924185,-73.94164906700001,0.025820449728503593
42460592,40.624691,-73.93633,,,3,POINT (-73.93633 40.624691),30,57,3057,40.6246924185,-73.93610478500001,0.019007882606165236
42516475,40.624442,-73.930393,,traffic_signals,4,POINT (-73.930393 40.624442),30,58,3058,40.6246924185,-73.93056050300001,0.031228228447878627
42473106,40.623743,-73.924469,,stop,4,POINT (-73.924469 40.623743),30,59,3059,40.6246924185,-73.925016221,0.11523044338743545
42500343,40.6240403,-73.9196902,,,4,POINT (-73.9196902 40.6240403),30,60,3060,40.6246924185,-73.919471939,0.07481538152914581
42533064,40.624333,-73.913205,,,4,POINT (-73.913205 40.624333),30,61,3061,40.6246924185,-73.913927657,0.07291747140502243
42510790,40.6241807,-73.9090757,,,3,POINT (-73.9090757 40.6241807),30,62,3062,40.6246924185,-73.90838337500001,0.0815578867140288
1257570156,40.6257323,-73.9010623,,,1,POINT (-73.9010623 40.6257323),30,63,3063,40.6246924185,-73.90283909300001,0.18935699121736782
9679122031,40.6293352,-74.1852552,,,3,POINT (-74.1852552 40.6293352),31,12,3112,40.6288336355,-74.18559747500001,0.06280747509283795
5490290978,40.6285428,-74.1791788,,,3,POINT (-74.1791788 40.6285428),31,13,3113,40.6288336355,-74.180053193,0.08056624314458985
42950940,40.628527,-74.169296,,,3,POINT (-74.169296 40.628527),31,15,3115,40.6288336355,-74.16896462900002,0.04409742024158709
42982572,40.628997,-74.163822,,,4,POINT (-74.163822 40.628997),31,16,3116,40.6288336355,-74.16342034700001,0.0384564551635248
42982537,40.6287971,-74.1579589,,,3,POINT (-74.1579589 40.6287971),31,17,3117,40.6288336355,-74.15787606500001,0.008085268636572104
1486368709,40.6287891,-74.1526627,,,3,POINT (-74.1526627 40.6287891),31,18,3118,40.6288336355,-74.15233178300001,0.02836200014838633
42972776,40.629371,-74.147536,,,3,POINT (-74.147536 40.629371),31,19,3119,40.6288336355,-74.146787501,0.08694987922908111
42997603,40.6291448,-74.141204,,,3,POINT (-74.141204 40.6291448),31,20,3120,40.6288336355,-74.141243219,0.03475785115775148
42966824,40.628188,-74.136046,,,3,POINT (-74.136046 40.628188),31,21,3121,40.6288336355,-74.13569893700002,0.0775361278789762
42969077,40.6286669,-74.1301174,,,1,POINT (-74.1301174 40.6286669),31,22,3122,40.6288336355,-74.13015465500001,0.018804825406514562
42979182,40.6286392,-74.1246838,,,4,POINT (-74.1246838 40.6286392),31,23,3123,40.6288336355,-74.12461037300001,0.02249071444951102
43007752,40.6287103,-74.119005,,traffic_signals,4,POINT (-74.119005 40.6287103),31,24,3124,40.6288336355,-74.11906609100001,0.014651309741835938
43001581,40.628562,-74.113215,,,4,POINT (-74.113215 40.628562),31,25,3125,40.6288336355,-74.113521809,0.039783167696411346
42974586,40.628904,-74.108036,,,4,POINT (-74.108036 40.628904),31,26,3126,40.6288336355,-74.107977527,0.009250283455274516
42968722,40.628724,-74.103248,,,3,POINT (-74.103248 40.628724),31,27,3127,40.6288336355,-74.10243324500001,0.06983016898575327
43026859,40.6301389,-74.0981496,,,1,POINT (-74.0981496 40.6301389),31,28,3128,40.6288336355,-74.09688896300001,0.17995286604128513
43007939,40.6306925,-74.0904735,,,3,POINT (-74.0904735 40.6306925),31,29,3129,40.6288336355,-74.09134468100001,0.21938171599302125
42967864,40.6286624,-74.0857292,,,3,POINT (-74.0857292 40.6286624),31,30,3130,40.6288336355,-74.08580039900001,0.019966069149694645
42976800,40.6289629,-74.0797333,,traffic_signals,4,POINT (-74.0797333 40.6289629),31,31,3131,40.6288336355,-74.080256117,0.04640310435293579
42990024,40.6287538,-74.0744852,,traffic_signals,3,POINT (-74.0744852 40.6287538),31,32,3132,40.6288336355,-74.074711835,0.02108569144336864
42470671,40.6287252,-74.0398809,,,3,POINT (-74.0398809 40.6287252),31,38,3138,40.6288336355,-74.041446143,0.13264121201987528
42515897,40.628375,-74.034938,,,4,POINT (-74.034938 40.628375),31,39,3139,40.6288336355,-74.03590186100001,0.09600612835034371
42508040,40.629199,-74.031658,,stop,4,POINT (-74.031658 40.629199),31,40,3140,40.6288336355,-74.03035757900001,0.11702171061730038
42485203,40.629378,-74.02566,,traffic_signals,4,POINT (-74.02566 40.629378),31,41,3141,40.6288336355,-74.02481329700001,0.09364593519036402
42516131,40.628702,-74.019701,,,3,POINT (-74.019701 40.628702),31,42,3142,40.6288336355,-74.019269015,0.03928427965765853
42473526,40.629024,-74.012702,,,3,POINT (-74.012702 40.629024),31,43,3143,40.6288336355,-74.013724733,0.08886682742536592
42501080,40.629371,-74.008754,,traffic_signals,4,POINT (-74.008754 40.629371),31,44,3144,40.6288336355,-74.008180451,0.07689655316583698
42460278,40.628751,-74.002228,,,3,POINT (-74.002228 40.628751),31,45,3145,40.6288336355,-74.00263616900001,0.035650196104836676
2620907640,40.6284534,-73.9963379,,traffic_signals,4,POINT (-73.9963379 40.6284534),31,46,3146,40.6288336355,-73.99709188700001,0.07639603724071607
42517383,40.629006,-73.991212,,traffic_signals,4,POINT (-73.991212 40.629006),31,47,3147,40.6288336355,-73.99154760500001,0.034197483290120366
42490807,40.629355,-73.987259,,traffic_signals,4,POINT (-73.987259 40.629355),31,48,3148,40.6288336355,-73.986003323,0.12078862317658047
42492877,40.6288805,-73.9804306,,traffic_signals,4,POINT (-73.9804306 40.6288805),31,49,3149,40.6288336355,-73.980459041,0.005737268545349452
42516972,40.628412,-73.974832,,,3,POINT (-73.974832 40.628412),31,50,3150,40.6288336355,-73.97491475900001,0.04740107390075645
42531769,40.6292357,-73.9689277,,,4,POINT (-73.9689277 40.6292357),31,51,3151,40.6288336355,-73.96937047700001,0.05826656170687067
42506129,40.628715,-73.963952,,,1,POINT (-73.963952 40.628715),31,52,3152,40.6288336355,-73.96382619500001,0.016933282839004197
270017656,40.6291393,-73.9582586,,,1,POINT (-73.9582586 40.6291393),31,53,3153,40.6288336355,-73.95828191300001,0.034045234823402576
42489650,40.62854,-73.953031,,traffic_signals,4,POINT (-73.953031 40.62854),31,54,3154,40.6288336355,-73.952737631,0.04097579003915495
42481760,40.629166,-73.947327,,traffic_signals,4,POINT (-73.947327 40.629166),31,55,3155,40.6288336355,-73.947193349,0.03864001815341416
9258620025,40.6296861,-73.941509,,,4,POINT (-73.941509 40.6296861),31,56,3156,40.6288336355,-73.94164906700001,0.09552387847567506
42476209,40.627692,-73.935549,,traffic_signals,4,POINT (-73.935549 40.627692),31,57,3157,40.6288336355,-73.93610478500001,0.1353319432772052
42516463,40.627987,-73.930772,,traffic_signals,4,POINT (-73.930772 40.627987),31,58,3158,40.6288336355,-73.93056050300001,0.09581860086012821
42473097,40.628349,-73.924956,,traffic_signals,4,POINT (-73.924956 40.628349),31,59,3159,40.6288336355,-73.925016221,0.05412811766102524
42473342,40.628702,-73.919248,,,4,POINT (-73.919248 40.628702),31,60,3160,40.6288336355,-73.919471939,0.02390390326906972
2800213219,40.6276334,-73.9135324,,,3,POINT (-73.9135324 40.6276334),31,61,3161,40.6288336355,-73.913927657,0.13756540749881888
42525649,40.6297509,-73.9081904,,,3,POINT (-73.9081904 40.6297509),31,62,3162,40.6288336355,-73.90838337500001,0.10328707353405255
42472105,40.62897,-73.903222,,,3,POINT (-73.903222 40.62897),31,63,3163,40.6288336355,-73.90283909300001,0.035694487595311124
1257570236,40.6289182,-73.8971517,,,3,POINT (-73.8971517 40.6289182),31,64,3164,40.6288336355,-73.89729481100001,0.015306160627632908
42488878,40.629649,-73.891826,,,3,POINT (-73.891826 40.629649),31,65,3165,40.6288336355,-73.891750529,0.09088782624667116
42463164,40.6294565,-73.8855533,,,3,POINT (-73.8855533 40.6294565),31,66,3166,40.6288336355,-73.886206247,0.08850499529174014
446785805,40.6343049,-74.1846316,,,1,POINT (-74.1846316 40.6343049),32,12,3212,40.6329748525,-74.18559747500001,0.1688663877196611
8846727976,40.6337216,-74.1675704,,,1,POINT (-74.1675704 40.6337216),32,15,3215,40.6329748525,-74.16896462900002,0.144002518548433
42986483,40.632924,-74.161673,,,3,POINT (-74.161673 40.632924),32,16,3216,40.6329748525,-74.16342034700001,0.14755911372617606
42997249,40.6328216,-74.1581396,,,3,POINT (-74.1581396 40.6328216),32,17,3217,40.6329748525,-74.15787606500001,0.02801687457176943
42967144,40.633637,-74.151949,,,3,POINT (-74.151949 40.633637),32,18,3218,40.6329748525,-74.15233178300001,0.0804012757540456
42994137,40.632831,-74.147217,,,3,POINT (-74.147217 40.632831),32,19,3219,40.6329748525,-74.146787501,0.039616326287140145
8676620472,40.63313,-74.1414442,,,3,POINT (-74.1414442 40.63313),32,20,3220,40.6329748525,-74.141243219,0.024192041228244792
42972077,40.6333432,-74.1365407,,,4,POINT (-74.1365407 40.6333432),32,21,3221,40.6329748525,-74.13569893700002,0.08199502699020804
42962871,40.632371,-74.130166,,,3,POINT (-74.130166 40.632371),32,22,3222,40.6329748525,-74.13015465500001,0.06715215908922628
42948563,40.632747,-74.12398,,,3,POINT (-74.12398 40.632747),32,23,3223,40.6329748525,-74.12461037300001,0.058919943130513505
42950568,40.632392,-74.119167,,,4,POINT (-74.119167 40.632392),32,24,3224,40.6329748525,-74.11906609100001,0.06536725087725113
43017854,40.632768,-74.112999,,,1,POINT (-74.112999 40.632768),32,25,3225,40.6329748525,-74.113521809,0.04975340584684699
43020669,40.632687,-74.107348,,,4,POINT (-74.107348 40.632687),32,26,3226,40.6329748525,-74.107977527,0.06202058088144547
42994053,40.633244,-74.101856,,,3,POINT (-74.101856 40.633244),32,27,3227,40.6329748525,-74.10243324500001,0.05717023229597352
43010799,40.632884,-74.097198,,,3,POINT (-74.097198 40.632884),32,28,3228,40.6329748525,-74.09688896300001,0.02796662550451075
42983356,40.6333014,-74.0919464,,,3,POINT (-74.0919464 40.6333014),32,29,3229,40.6329748525,-74.09134468100001,0.062423315814438135
42953584,40.632878,-74.085538,,,3,POINT (-74.085538 40.632878),32,30,3230,40.6329748525,-74.08580039900001,0.024622760952728
43010284,40.6328991,-74.0790983,,,3,POINT (-74.0790983 40.6328991),32,31,3231,40.6329748525,-74.080256117,0.09806539991502945
42965536,40.633115,-74.0752971,,,3,POINT (-74.0752971 40.633115),32,32,3232,40.6329748525,-74.074711835,0.05178809210139775
42470612,40.6313074,-74.0388138,,traffic_signals,3,POINT (-74.0388138 40.6313074),32,38,3238,40.6329748525,-74.041446143,0.28934637819908987
42477662,40.632667,-74.0361287,,,3,POINT (-74.0361287 40.632667),32,39,3239,40.6329748525,-74.03590186100001,0.03922014055782067
42508023,40.6327863,-74.0301957,,traffic_signals,4,POINT (-74.0301957 40.6327863),32,40,3240,40.6329748525,-74.03035757900001,0.02502357035764671
42484088,40.633096,-74.025177,,,3,POINT (-74.025177 40.633096),32,41,3241,40.6329748525,-74.02481329700001,0.03351743195303906
42485902,40.632885,-74.019736,,,3,POINT (-74.019736 40.632885),32,42,3242,40.6329748525,-74.019269015,0.040653614611412404
4026460325,40.632634,-74.012534,,traffic_signals,4,POINT (-74.012534 40.632634),32,43,3243,40.6329748525,-74.013724733,0.10739126213243415
42473506,40.633028,-74.008537,,,3,POINT (-74.008537 40.633028),32,44,3244,40.6329748525,-74.008180451,0.03066243470970891
42521610,40.632645,-74.001764,,traffic_signals,4,POINT (-74.001764 40.632645),32,45,3245,40.6329748525,-74.00263616900001,0.08223149281663603
42460236,40.632996,-73.997813,,traffic_signals,4,POINT (-73.997813 40.632996),32,46,3246,40.6329748525,-73.99709188700001,0.06089685820468798
42473045,40.632574,-73.991081,,traffic_signals,4,POINT (-73.991081 40.632574),32,47,3247,40.6329748525,-73.99154760500001,0.059473571908317216
42519579,40.633487,-73.986548,,traffic_signals,4,POINT (-73.986548 40.633487),32,48,3248,40.6329748525,-73.986003323,0.07318239067167838
42501571,40.6323563,-73.9801459,,traffic_signals,4,POINT (-73.9801459 40.6323563),32,49,3249,40.6329748525,-73.980459041,0.0736813256384083
42498771,40.633488,-73.974583,,,4,POINT (-73.974583 40.633488),32,50,3250,40.6329748525,-73.97491475900001,0.06355725386978793
42485787,40.6329183,-73.9688912,,stop,4,POINT (-73.9688912 40.6329183),32,51,3251,40.6329748525,-73.96937047700001,0.04092997175049416
42490050,40.6330092,-73.9638213,,,3,POINT (-73.9638213 40.6330092),32,52,3252,40.6329748525,-73.96382619500001,0.003841540081087478
3514016522,40.6329449,-73.957771,,traffic_signals,4,POINT (-73.957771 40.6329449),32,53,3253,40.6329748525,-73.95828191300001,0.043242089936873285
42515750,40.633428,-73.952974,,traffic_signals,4,POINT (-73.952974 40.633428),32,54,3254,40.6329748525,-73.952737631,0.05419192804220825
9258552694,40.6328457,-73.9476588,,,4,POINT (-73.9476588 40.6328457),32,55,3255,40.6329748525,-73.947193349,0.04182045182614428
9258589454,40.6320243,-73.9417648,,,4,POINT (-73.9417648 40.6320243),32,56,3256,40.6329748525,-73.94164906700001,0.1061468520538018
1261571823,40.6332967,-73.9361537,,,1,POINT (-73.9361537 40.6332967),32,57,3257,40.6329748525,-73.93610478500001,0.036025063913884
42489514,40.632726,-73.930312,,,4,POINT (-73.930312 40.632726),32,58,3258,40.6329748525,-73.93056050300001,0.034719388302610316
42473089,40.633028,-73.925456,,traffic_signals,4,POINT (-73.925456 40.633028),32,59,3259,40.6329748525,-73.925016221,0.03757853902097414
42473335,40.632955,-73.919704,,,4,POINT (-73.919704 40.632955),32,60,3260,40.6329748525,-73.919471939,0.01970660665150191
42514261,40.632644,-73.912635,,,3,POINT (-73.912635 40.632644),32,61,3261,40.6329748525,-73.913927657,0.11511846684561226
42502219,40.633184,-73.908135,,,4,POINT (-73.908135 40.633184),32,62,3262,40.6329748525,-73.90838337500001,0.031307129675011945
42517654,40.6334412,-73.903415,,,4,POINT (-73.903415 40.6334412),32,63,3263,40.6329748525,-73.90283909300001,0.0710686749479105
42490635,40.633777,-73.897466,,,3,POINT (-73.897466 40.633777),32,64,3264,40.6329748525,-73.89729481100001,0.09035696273166734
42470148,40.6327676,-73.8914278,,traffic_signals,4,POINT (-73.8914278 40.6327676),32,65,3265,40.6329748525,-73.891750529,0.0356758295999162
1257570210,40.6324927,-73.8881127,,,3,POINT (-73.8881127 40.6324927),32,66,3266,40.6329748525,-73.886206247,0.16957567839324625
452390583,40.6328194,-73.8828895,13,motorway_junction,3,POINT (-73.8828895 40.6328194),32,67,3267,40.6329748525,-73.880661965,0.18876487721026367
2757350515,40.6346846,-73.8300001,,,3,POINT (-73.8300001 40.6346846),32,76,3276,40.6329748525,-73.83076342700001,0.2007307293008254
42993758,40.637256,-74.168214,,,4,POINT (-74.168214 40.637256),33,15,3315,40.6371160695,-74.16896462900002,0.06522135017563926
43015068,40.637192,-74.164146,,,1,POINT (-74.164146 40.637192),33,16,3316,40.6371160695,-74.16342034700001,0.06181009358023097
43004236,40.6368158,-74.1579447,,,3,POINT (-74.1579447 40.6368158),33,17,3317,40.6371160695,-74.15787606500001,0.03388700562476882
42996152,40.6369271,-74.1520976,,,3,POINT (-74.1520976 40.6369271),33,18,3318,40.6371160695,-74.15233178300001,0.028844377283964155
42975994,40.6375981,-74.1469983,,,3,POINT (-74.1469983 40.6375981),33,19,3319,40.6371160695,-74.146787501,0.05647366175436673
4443113884,40.6377476,-74.1412851,,,3,POINT (-74.1412851 40.6377476),33,20,3320,40.6371160695,-74.141243219,0.07031185191871785
42962177,40.636782,-74.136095,,stop,4,POINT (-74.136095 40.636782),33,21,3321,40.6371160695,-74.13569893700002,0.04996780463362762
