osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index
4660922280,40.7042048,-73.9387545,,,3,POINT (-73.9387545 40.7042048),49,57,4957
4668862142,40.5840336,-73.8161233,,,3,POINT (-73.8161233 40.5840336),20,79,2079
4668862150,40.5841734,-73.8156097,,,3,POINT (-73.8156097 40.5841734),20,79,2079
4675915069,40.7485421,-73.9519906,,,3,POINT (-73.9519906 40.7485421),60,54,6054
4675951943,40.779823,-73.9063208,,,1,POINT (-73.9063208 40.779823),67,62,6762
4675951944,40.7797241,-73.9061788,,traffic_signals,1,POINT (-73.9061788 40.7797241),67,62,6762
4679523591,40.7720889,-73.9309796,,,3,POINT (-73.9309796 40.7720889),66,58,6658
4679523595,40.7722159,-73.9309601,,,3,POINT (-73.9309601 40.7722159),66,58,6658
4679523598,40.7336357,-74.0026286,,traffic_signals,3,POINT (-74.0026286 40.7336357),56,45,5645
4680651601,40.6690049,-73.865522,,traffic_signals,3,POINT (-73.865522 40.6690049),41,70,4170
4682629683,40.6696588,-73.9619415,,,3,POINT (-73.9619415 40.6696588),41,52,4152
4682629684,40.6693408,-73.9621272,,traffic_signals,3,POINT (-73.9621272 40.6693408),41,52,4152
4682935360,40.7721616,-73.9917766,,,3,POINT (-73.9917766 40.7721616),66,47,6647
4682935365,40.7726974,-73.9910498,,stop,3,POINT (-73.9910498 40.7726974),66,47,6647
4696280971,40.7317569,-73.8051571,,traffic_signals,4,POINT (-73.8051571 40.7317569),56,81,5681
4696280972,40.7316527,-73.8051686,,traffic_signals,4,POINT (-73.8051686 40.7316527),56,81,5681
4697557402,40.6303207,-74.0777946,,,1,POINT (-74.0777946 40.6303207),31,31,3131
4705971225,40.6726408,-73.9700414,,traffic_signals,3,POINT (-73.9700414 40.6726408),42,51,4251
4706490000,40.626234,-74.0792988,,,1,POINT (-74.0792988 40.626234),30,31,3031
4706490088,40.6279567,-74.0835676,,,3,POINT (-74.0835676 40.6279567),31,30,3130
4706491410,40.6266188,-74.0781584,,,3,POINT (-74.0781584 40.6266188),30,31,3031
4707298862,40.5766112,-73.959294,,,1,POINT (-73.959294 40.5766112),18,53,1853
4708064890,40.805728,-73.9544117,,traffic_signals,4,POINT (-73.9544117 40.805728),74,54,7454
4708375542,40.6764175,-73.9804633,,traffic_signals,4,POINT (-73.9804633 40.6764175),42,49,4249
4712203999,40.7710423,-73.8658751,,,3,POINT (-73.8658751 40.7710423),65,70,6570
4717564250,40.6594547,-73.7612606,,traffic_signals,3,POINT (-73.7612606 40.6594547),38,89,3889
4720620193,40.8522369,-73.9203788,,,3,POINT (-73.9203788 40.8522369),85,60,8560
4720620194,40.8524276,-73.920467,,,3,POINT (-73.920467 40.8524276),85,60,8560
4720620195,40.8526766,-73.9178649,,,3,POINT (-73.9178649 40.8526766),85,60,8560
4720620196,40.8532812,-73.9180158,,,3,POINT (-73.9180158 40.8532812),85,60,8560
4720620197,40.8527776,-73.9180159,,,3,POINT (-73.9180159 40.8527776),85,60,8560
4720620198,40.852988,-73.9183412,,,3,POINT (-73.9183412 40.852988),85,60,8560
4720620202,40.8528701,-73.9179963,,,3,POINT (-73.9179963 40.8528701),85,60,8560
4721141758,40.851659,-73.9156164,,,3,POINT (-73.9156164 40.851659),85,61,8561
4722486218,40.7406394,-73.7247975,,,3,POINT (-73.7247975 40.7406394),58,95,5895
4729745527,40.5931376,-73.9254766,,,3,POINT (-73.9254766 40.5931376),22,59,2259
4729763662,40.5912145,-73.9233137,,traffic_signals,3,POINT (-73.9233137 40.5912145),22,59,2259
4729784495,40.5941083,-73.926552,,,3,POINT (-73.926552 40.5941083),23,59,2359
4729788362,40.5921887,-73.924415,,traffic_signals,3,POINT (-73.924415 40.5921887),22,59,2259
4729818078,40.5918664,-73.9240636,,,3,POINT (-73.9240636 40.5918664),22,59,2259
4729824989,40.590308,-73.922308,,,3,POINT (-73.922308 40.590308),22,59,2259
4732863269,40.6331943,-74.0163871,,traffic_signals,4,POINT (-74.0163871 40.6331943),32,43,3243
4733889768,40.684053,-73.981562,,traffic_signals,4,POINT (-73.981562 40.684053),44,49,4449
4733955925,40.6842351,-73.9719947,,,1,POINT (-73.9719947 40.6842351),44,51,4451
4734570575,40.6095827,-74.0244387,,,3,POINT (-74.0244387 40.6095827),26,41,2641
4734609414,40.6075023,-74.0166656,,,3,POINT (-74.0166656 40.6075023),26,42,2642
4735727610,40.6922318,-73.9872962,,traffic_signals,4,POINT (-73.9872962 40.6922318),46,48,4648
4749827004,40.6635424,-73.9321463,,,3,POINT (-73.9321463 40.6635424),39,58,3958
4754091366,40.7157929,-74.0066159,,,3,POINT (-74.0066159 40.7157929),52,44,5244
4758098298,40.8281951,-73.8847374,,crossing,3,POINT (-73.8847374 40.8281951),79,66,7966
4768598704,40.6474153,-74.0806267,,,1,POINT (-74.0806267 40.6474153),35,31,3531
4771851661,40.7471517,-73.8924959,,,3,POINT (-73.8924959 40.7471517),60,65,6065
4771987430,40.6013986,-74.0893791,,,3,POINT (-74.0893791 40.6013986),24,29,2429
4771987432,40.6009174,-74.0894422,,,3,POINT (-74.0894422 40.6009174),24,29,2429
4771987433,40.6010095,-74.0915084,,traffic_signals,4,POINT (-74.0915084 40.6010095),24,29,2429
4771987434,40.6009701,-74.0891918,,,3,POINT (-74.0891918 40.6009701),24,29,2429
4771993627,40.600462,-74.0889684,,,1,POINT (-74.0889684 40.600462),24,29,2429
4773178089,40.732979,-73.844347,,,4,POINT (-73.844347 40.732979),56,74,5674
4773178095,40.73362,-73.844753,,,3,POINT (-73.844753 40.73362),56,73,5673
4773178098,40.734277,-73.845115,,,3,POINT (-73.845115 40.734277),56,73,5673
4777154348,40.8313794,-73.9010022,,,3,POINT (-73.9010022 40.8313794),80,63,8063
4777154355,40.8306697,-73.9009028,,,3,POINT (-73.9009028 40.8306697),80,63,8063
4778174564,40.7218075,-74.0064418,,traffic_signals,4,POINT (-74.0064418 40.7218075),53,44,5344
4779073677,40.7830347,-73.9440388,,traffic_signals,4,POINT (-73.9440388 40.7830347),68,56,6856
4779073679,40.7832515,-73.9447201,,traffic_signals,5,POINT (-73.9447201 40.7832515),68,55,6855
4779073680,40.7829268,-73.9441165,,traffic_signals,4,POINT (-73.9441165 40.7829268),68,56,6856
4799699824,40.880646,-73.8468782,,,3,POINT (-73.8468782 40.880646),92,73,9273
4799727224,40.8580637,-73.8559634,,,3,POINT (-73.8559634 40.8580637),86,71,8671
4814440062,40.8613637,-73.9252612,,,3,POINT (-73.9252612 40.8613637),87,59,8759
4831004965,40.8101019,-73.9285461,,,3,POINT (-73.9285461 40.8101019),75,58,7558
4841945993,40.7337978,-74.0044748,,,3,POINT (-74.0044748 40.7337978),56,45,5645
4841945995,40.7333791,-74.0043727,,crossing,3,POINT (-74.0043727 40.7333791),56,45,5645
4861353471,40.7177356,-73.8440314,,,3,POINT (-73.8440314 40.7177356),52,74,5274
4861353472,40.7176538,-73.8443337,,,3,POINT (-73.8443337 40.7176538),52,74,5274
4862610026,40.7596371,-73.970072,,traffic_signals,4,POINT (-73.970072 40.7596371),63,51,6351
4864108989,40.8370678,-73.8575201,,traffic_signals,3,POINT (-73.8575201 40.8370678),81,71,8171
4864108990,40.8369741,-73.8576261,,traffic_signals,3,POINT (-73.8576261 40.8369741),81,71,8171
4872623863,40.7460777,-74.0080022,,,3,POINT (-74.0080022 40.7460777),59,44,5944
4874331315,40.5607468,-73.9100883,,,5,POINT (-73.9100883 40.5607468),15,62,1562
4878691836,40.71168,-73.7927315,,,3,POINT (-73.7927315 40.71168),51,83,5183
4878691840,40.7117598,-73.7930107,,,3,POINT (-73.7930107 40.7117598),51,83,5183
4878831008,40.713153,-74.0041097,,traffic_signals,4,POINT (-74.0041097 40.713153),51,45,5145
4880491875,40.6794081,-73.7305889,,,3,POINT (-73.7305889 40.6794081),43,94,4394
4882007161,40.6735895,-73.7336709,,crossing,3,POINT (-73.7336709 40.6735895),42,94,4294
4886250352,40.7609238,-73.9573589,,,3,POINT (-73.9573589 40.7609238),63,53,6353
4886337917,40.691655,-73.9987608,,,3,POINT (-73.9987608 40.691655),46,46,4646
4888388399,40.810843,-73.95068,,traffic_signals,4,POINT (-73.95068 40.810843),75,54,7554
4899886546,40.7518021,-74.008024,,traffic_signals,3,POINT (-74.008024 40.7518021),61,44,6144
4899886584,40.7538388,-74.0072533,,traffic_signals,3,POINT (-74.0072533 40.7538388),61,44,6144
4913659397,40.5910419,-74.1012194,,,3,POINT (-74.1012194 40.5910419),22,27,2227
4913659400,40.5912808,-74.1009278,,,3,POINT (-74.1009278 40.5912808),22,27,2227
4927558995,40.7649835,-73.8861314,,crossing,4,POINT (-73.8861314 40.7649835),64,66,6466
4928971662,40.6542959,-73.9790461,,,3,POINT (-73.9790461 40.6542959),37,49,3749
4928971664,40.6542529,-73.979305,,,3,POINT (-73.979305 40.6542529),37,49,3749
4929411563,40.6611475,-73.9343208,,,3,POINT (-73.9343208 40.6611475),39,57,3957
4941237957,40.5865549,-73.9959921,,,1,POINT (-73.9959921 40.5865549),21,46,2146
4941237958,40.587125,-73.9959869,,,1,POINT (-73.9959869 40.587125),21,46,2146
4951324427,40.8439569,-73.8936611,,turning_circle,1,POINT (-73.8936611 40.8439569),83,65,8365
4954691069,40.7546369,-73.8766705,,traffic_signals,4,POINT (-73.8766705 40.7546369),61,68,6168
4954691070,40.7545862,-73.8766614,,traffic_signals,4,POINT (-73.8766614 40.7545862),61,68,6168
4956626603,40.7506302,-73.8759693,,traffic_signals,4,POINT (-73.8759693 40.7506302),60,68,6068
4956626604,40.7526643,-73.8763145,,traffic_signals,4,POINT (-73.8763145 40.7526643),61,68,6168
4956626605,40.7494044,-73.8757149,,,4,POINT (-73.8757149 40.7494044),60,68,6068
4960159923,40.7687426,-73.8915555,,,5,POINT (-73.8915555 40.7687426),65,65,6565
4960435643,40.6637211,-73.7591905,,,3,POINT (-73.7591905 40.6637211),39,89,3989
4960435646,40.6647438,-73.7586284,,traffic_signals,3,POINT (-73.7586284 40.6647438),40,89,4089
4960435654,40.663576,-73.7593012,,traffic_signals,3,POINT (-73.7593012 40.663576),39,89,3989
4964127728,40.7094356,-73.8701918,,,3,POINT (-73.8701918 40.7094356),50,69,5069
4964127729,40.7090712,-73.8705467,,,3,POINT (-73.8705467 40.7090712),50,69,5069
4964127733,40.7092226,-73.8705656,,,3,POINT (-73.8705656 40.7092226),50,69,5069
4964921403,40.70171,-73.880908,,traffic_signals,3,POINT (-73.880908 40.70171),49,67,4967
4964921404,40.70193,-73.881,,traffic_signals,3,POINT (-73.881 40.70193),49,67,4967
4969322472,40.705961,-73.7869566,,,3,POINT (-73.7869566 40.705961),50,84,5084
4969322473,40.7057131,-73.7868645,,,3,POINT (-73.7868645 40.7057131),50,84,5084
4969322474,40.7057009,-73.7869302,,,1,POINT (-73.7869302 40.7057009),50,84,5084
4969322475,40.7057294,-73.7867854,,,1,POINT (-73.7867854 40.7057294),50,84,5084
4969322476,40.7057107,-73.7879886,,,3,POINT (-73.7879886 40.7057107),50,84,5084
4969322477,40.7054712,-73.7878864,,,3,POINT (-73.7878864 40.7054712),50,84,5084
4969322478,40.7054447,-73.7880165,,,1,POINT (-73.7880165 40.7054447),49,84,4984
4969322479,40.7054986,-73.787763,,,1,POINT (-73.787763 40.7054986),50,84,5084
4969322480,40.7058211,-73.7875307,,,3,POINT (-73.7875307 40.7058211),50,84,5084
4969322481,40.7055769,-73.787421,,,1,POINT (-73.787421 40.7055769),50,84,5084
4969403592,40.8217944,-73.8885914,,,3,POINT (-73.8885914 40.8217944),78,66,7866
4970873186,40.6788815,-73.9035587,,,3,POINT (-73.9035587 40.6788815),43,63,4363
4971467489,40.611545,-74.026679,,,1,POINT (-74.026679 40.611545),27,41,2741
4987290456,40.5614668,-73.9100612,,,2,POINT (-73.9100612 40.5614668),15,62,1562
4987290651,40.5605875,-73.9100033,,,1,POINT (-73.9100033 40.5605875),15,62,1562
4987290652,40.5606743,-73.9100832,,crossing,3,POINT (-73.9100832 40.5606743),15,62,1562
4987290659,40.5607479,-73.9107777,,,3,POINT (-73.9107777 40.5607479),15,62,1562
4991413635,40.6431844,-73.9497254,,traffic_signals,4,POINT (-73.9497254 40.6431844),34,55,3455
4992714227,40.5765762,-73.9390059,,,1,POINT (-73.9390059 40.5765762),18,56,1856
4997186460,40.8457236,-73.9171373,,,3,POINT (-73.9171373 40.8457236),83,60,8360
4999937087,40.7837795,-73.8574531,,,1,POINT (-73.8574531 40.7837795),68,71,6871
5004570627,40.8010338,-73.9711777,,traffic_signals,4,POINT (-73.9711777 40.8010338),73,51,7351
5004570630,40.8075991,-73.966962,,traffic_signals,5,POINT (-73.966962 40.8075991),74,51,7451
5004570631,40.8082218,-73.966476,,traffic_signals,4,POINT (-73.966476 40.8082218),74,52,7452
5004570632,40.8088175,-73.9657902,,traffic_signals,4,POINT (-73.9657902 40.8088175),74,52,7452
5004570644,40.8069441,-73.9673729,,traffic_signals,4,POINT (-73.9673729 40.8069441),74,51,7451
5004570651,40.8036478,-73.9692822,,traffic_signals,4,POINT (-73.9692822 40.8036478),73,51,7351
5004570653,40.8107511,-73.9643865,,traffic_signals,3,POINT (-73.9643865 40.8107511),75,52,7552
5004697217,40.5821491,-73.8880978,,,3,POINT (-73.8880978 40.5821491),20,66,2066
5004699326,40.5824792,-73.8864722,,,3,POINT (-73.8864722 40.5824792),20,66,2066
5004699332,40.582752,-73.8857402,,,3,POINT (-73.8857402 40.582752),20,66,2066
5004699348,40.5825811,-73.8865276,,,4,POINT (-73.8865276 40.5825811),20,66,2066
5004699351,40.5820424,-73.8880636,,,4,POINT (-73.8880636 40.5820424),20,66,2066
5006355533,40.691276,-73.9981034,,,3,POINT (-73.9981034 40.691276),46,46,4646
5006362400,40.6833958,-74.0059284,,,3,POINT (-74.0059284 40.6833958),44,44,4444
5007364276,40.8481685,-73.8456696,,,2,POINT (-73.8456696 40.8481685),84,73,8473
5007364290,40.8494518,-73.8453017,,,3,POINT (-73.8453017 40.8494518),84,73,8473
5007364291,40.8494214,-73.8450099,,traffic_signals,3,POINT (-73.8450099 40.8494214),84,73,8473
5007472771,40.7703217,-73.870652,,,3,POINT (-73.870652 40.7703217),65,69,6569
5008895822,40.5285784,-74.2167975,,traffic_signals,3,POINT (-74.2167975 40.5285784),7,6,706
5009155051,40.694921,-73.9860671,,,1,POINT (-73.9860671 40.694921),47,48,4748
5013589929,40.8638049,-73.829439,,,4,POINT (-73.829439 40.8638049),88,76,8876
5013589930,40.8638791,-73.8292515,,,3,POINT (-73.8292515 40.8638791),88,76,8876
5013589931,40.864437,-73.8288033,,,3,POINT (-73.8288033 40.864437),88,76,8876
5013589932,40.8643695,-73.8289143,,,3,POINT (-73.8289143 40.8643695),88,76,8876
5013589933,40.8640713,-73.8295549,,,3,POINT (-73.8295549 40.8640713),88,76,8876
5015723524,40.6575881,-73.7688041,,,3,POINT (-73.7688041 40.6575881),38,87,3887
5020036155,40.5839842,-73.8308839,,traffic_signals,3,POINT (-73.8308839 40.5839842),20,76,2076
5020036156,40.5839617,-73.8310297,,traffic_signals,3,POINT (-73.8310297 40.5839617),20,76,2076
5020036164,40.5849516,-73.8261616,,traffic_signals,4,POINT (-73.8261616 40.5849516),20,77,2077
5020036166,40.58551,-73.8246877,,,3,POINT (-73.8246877 40.58551),21,77,2177
5021194058,40.5873411,-73.8193529,,,4,POINT (-73.8193529 40.5873411),21,78,2178
5021194066,40.588554,-73.8170779,,,3,POINT (-73.8170779 40.588554),21,78,2178
5021194070,40.5885928,-73.8169935,,,4,POINT (-73.8169935 40.5885928),21,78,2178
5021199849,40.5867192,-73.9723449,,,3,POINT (-73.9723449 40.5867192),21,50,2150
5021215184,40.581926,-73.8296895,,traffic_signals,4,POINT (-73.8296895 40.581926),20,76,2076
5021215187,40.5829789,-73.8260485,,traffic_signals,4,POINT (-73.8260485 40.5829789),20,77,2077
5021215191,40.5838879,-73.8229631,,traffic_signals,3,POINT (-73.8229631 40.5838879),20,77,2077
5021215645,40.5814721,-73.8382354,,traffic_signals,4,POINT (-73.8382354 40.5814721),20,75,2075
5021215651,40.5798336,-73.8371365,,traffic_signals,4,POINT (-73.8371365 40.5798336),19,75,1975
5021215653,40.5826455,-73.830171,,traffic_signals,4,POINT (-73.830171 40.5826455),20,76,2076
5021215654,40.5826088,-73.8303054,,traffic_signals,4,POINT (-73.8303054 40.5826088),20,76,2076
5021215655,40.5829497,-73.8346575,,traffic_signals,3,POINT (-73.8346575 40.5829497),20,75,2075
5021215656,40.5828535,-73.8345748,,traffic_signals,4,POINT (-73.8345748 40.5828535),20,75,2075
5021215668,40.5825377,-73.8302674,,traffic_signals,4,POINT (-73.8302674 40.5825377),20,76,2076
5021215669,40.5825792,-73.8301286,,traffic_signals,4,POINT (-73.8301286 40.5825792),20,76,2076
5022324167,40.583701,-73.9817657,,,1,POINT (-73.9817657 40.583701),20,49,2049
5022348047,40.5830936,-73.9543392,,traffic_signals,3,POINT (-73.9543392 40.5830936),20,54,2054
5027223278,40.6664899,-73.8477872,,,3,POINT (-73.8477872 40.6664899),40,73,4073
5029814563,40.5767767,-73.9538368,,,3,POINT (-73.9538368 40.5767767),18,54,1854
5031286591,40.5865466,-74.0921491,,traffic_signals,4,POINT (-74.0921491 40.5865466),21,29,2129
5031286594,40.5876815,-74.0911906,,traffic_signals,4,POINT (-74.0911906 40.5876815),21,29,2129
5031288123,40.5984352,-74.0774588,,,3,POINT (-74.0774588 40.5984352),24,32,2432
5031288125,40.5985032,-74.0795999,,,3,POINT (-74.0795999 40.5985032),24,31,2431
5031288126,40.5986767,-74.0812575,,,3,POINT (-74.0812575 40.5986767),24,31,2431
5031288127,40.5985011,-74.0822131,,,3,POINT (-74.0822131 40.5985011),24,31,2431
5031288130,40.5959488,-74.0859258,,traffic_signals,3,POINT (-74.0859258 40.5959488),23,30,2330
5031288131,40.595897,-74.0859441,,traffic_signals,4,POINT (-74.0859441 40.595897),23,30,2330
5031288132,40.5948331,-74.0863845,,,3,POINT (-74.0863845 40.5948331),23,30,2330
5031288133,40.5935267,-74.0869247,,,3,POINT (-74.0869247 40.5935267),22,30,2230
5031288135,40.5922154,-74.0874499,,traffic_signals,4,POINT (-74.0874499 40.5922154),22,30,2230
5031288136,40.5913325,-74.0877746,,,3,POINT (-74.0877746 40.5913325),22,30,2230
5031288137,40.5907751,-74.0884174,,traffic_signals,4,POINT (-74.0884174 40.5907751),22,30,2230
5031288138,40.5901502,-74.0888103,,,3,POINT (-74.0888103 40.5901502),22,29,2229
5031288139,40.589591,-74.089319,,,4,POINT (-74.089319 40.589591),22,29,2229
5031288140,40.5896391,-74.089399,,,4,POINT (-74.089399 40.5896391),22,29,2229
5031288141,40.5890694,-74.0899226,,traffic_signals,4,POINT (-74.0899226 40.5890694),21,29,2129
5031288142,40.5884932,-74.0904251,,,4,POINT (-74.0904251 40.5884932),21,29,2129
5031288143,40.5870992,-74.0916759,,traffic_signals,4,POINT (-74.0916759 40.5870992),21,29,2129
5031288147,40.5989142,-74.081673,,,3,POINT (-74.081673 40.5989142),24,31,2431
5031288152,40.5989178,-74.0815389,,,3,POINT (-74.0815389 40.5989178),24,31,2431
5031288153,40.5979619,-74.083629,,traffic_signals,4,POINT (-74.083629 40.5979619),24,30,2430
5031288154,40.5941741,-74.0866531,,traffic_signals,4,POINT (-74.0866531 40.5941741),23,30,2330
5031288156,40.5859491,-74.092624,,,5,POINT (-74.092624 40.5859491),21,29,2129
5031288158,40.5866344,-74.0919373,,traffic_signals,4,POINT (-74.0919373 40.5866344),21,29,2129
5031288159,40.5865123,-74.0920498,,traffic_signals,4,POINT (-74.0920498 40.5865123),21,29,2129
5031334609,40.5778318,-74.091696,,,1,POINT (-74.091696 40.5778318),19,29,1929
5031334611,40.5780009,-74.0914838,,,3,POINT (-74.0914838 40.5780009),19,29,1929
5031334612,40.5781554,-74.0917972,,,1,POINT (-74.0917972 40.5781554),19,29,1929
5031340407,40.5986324,-74.0816575,,traffic_signals,4,POINT (-74.0816575 40.5986324),24,31,2431
5031340408,40.5986202,-74.081741,,traffic_signals,4,POINT (-74.081741 40.5986202),24,31,2431
5031340415,40.5985427,-74.0783683,,traffic_signals,4,POINT (-74.0783683 40.5985427),24,31,2431
5031340416,40.5985499,-74.0784682,,traffic_signals,4,POINT (-74.0784682 40.5985499),24,31,2431
5031346159,40.5994364,-74.0832997,,,1,POINT (-74.0832997 40.5994364),24,30,2430
5031346160,40.5993856,-74.0834566,,,1,POINT (-74.0834566 40.5993856),24,30,2430
5039398176,40.6241413,-74.0189148,,,3,POINT (-74.0189148 40.6241413),30,42,3042
5043268208,40.6282662,-74.1819486,,,3,POINT (-74.1819486 40.6282662),31,13,3113
5043268209,40.6280491,-74.1821869,,,3,POINT (-74.1821869 40.6280491),31,13,3113
5043340983,40.6106807,-74.159945,,,3,POINT (-74.159945 40.6106807),27,17,2717
5043340988,40.610702,-74.1600627,,,4,POINT (-74.1600627 40.610702),27,17,2717
5043728620,40.6472821,-74.0806971,,traffic_signals,4,POINT (-74.0806971 40.6472821),35,31,3531
5043730423,40.6462874,-74.0786337,,,4,POINT (-74.0786337 40.6462874),35,31,3531
5043730444,40.6481944,-74.0845114,,traffic_signals,4,POINT (-74.0845114 40.6481944),36,30,3630
5043740540,40.6449753,-74.0771811,,,3,POINT (-74.0771811 40.6449753),35,32,3532
5043740541,40.6449225,-74.0772943,,,3,POINT (-74.0772943 40.6449225),35,32,3532
5043740542,40.6455056,-74.0777253,,traffic_signals,4,POINT (-74.0777253 40.6455056),35,31,3531
5043804680,40.6435401,-74.0760946,,,3,POINT (-74.0760946 40.6435401),35,32,3532
5043804684,40.6444903,-74.0768003,,traffic_signals,4,POINT (-74.0768003 40.6444903),35,32,3532
5043820737,40.640784,-74.0757861,,,3,POINT (-74.0757861 40.640784),34,32,3432
5043820744,40.6407996,-74.0756808,,,3,POINT (-74.0756808 40.6407996),34,32,3432
5043820751,40.6420641,-74.0754234,,traffic_signals,3,POINT (-74.0754234 40.6420641),34,32,3432
5048446874,40.8481992,-73.9413213,,,3,POINT (-73.9413213 40.8481992),84,56,8456
5048446875,40.8490101,-73.9410566,,,3,POINT (-73.9410566 40.8490101),84,56,8456
5048613458,40.6829457,-73.7597997,,,3,POINT (-73.7597997 40.6829457),44,89,4489
5048613459,40.6827838,-73.7599902,,,3,POINT (-73.7599902 40.6827838),44,89,4489
5048613461,40.683009,-73.7605452,,,3,POINT (-73.7605452 40.683009),44,89,4489
5049354235,40.5743846,-74.0855086,,,3,POINT (-74.0855086 40.5743846),18,30,1830
5051482018,40.8688397,-73.9316097,,,2,POINT (-73.9316097 40.8688397),89,58,8958
5051959086,40.7263206,-73.9490536,,traffic_signals,4,POINT (-73.9490536 40.7263206),55,55,5555
5051959088,40.7262788,-73.9491851,,traffic_signals,4,POINT (-73.9491851 40.7262788),55,55,5555
5051959089,40.7246584,-73.9481111,,traffic_signals,4,POINT (-73.9481111 40.7246584),54,55,5455
5052125058,40.7304718,-73.9514256,,traffic_signals,4,POINT (-73.9514256 40.7304718),56,54,5654
5055155447,40.5608242,-73.9092298,,,4,POINT (-73.9092298 40.5608242),15,62,1562
5055155448,40.560828,-73.9100916,,,4,POINT (-73.9100916 40.560828),15,62,1562
5070244733,40.7302687,-73.9611776,,,1,POINT (-73.9611776 40.7302687),55,52,5552
5071822871,40.8681842,-73.919497,,,3,POINT (-73.919497 40.8681842),89,60,8960
5079840928,40.71572,-73.9787954,,,3,POINT (-73.9787954 40.71572),52,49,5249
5079840929,40.7177385,-73.985479,,,3,POINT (-73.985479 40.7177385),52,48,5248
5081797767,40.8346876,-73.8972576,,,3,POINT (-73.8972576 40.8346876),81,64,8164
